3 to 3090,,Channel 1,,,,
Date,Time,Voltage (V),Conc. CO2 (ppm),Time Elapsed,Discharge,Mol CO2
6/13/2019,10:13:33 PM,0.002,,,,
6/13/2019,10:13:38 PM,0.002,,,,
6/13/2019,10:13:43 PM,0.002,,,,
6/13/2019,10:13:48 PM,0.002,,,,
6/13/2019,10:13:53 PM,0.002,,,,
6/13/2019,10:13:58 PM,0.002,,,,
6/13/2019,10:14:03 PM,0.002,,,,
6/13/2019,10:14:08 PM,0.002,,,,
6/13/2019,10:14:13 PM,0.002,,,,
6/13/2019,10:14:18 PM,0.002,,,,
6/13/2019,10:14:23 PM,0.002,,,,
6/13/2019,10:14:28 PM,0.002,,,,
6/13/2019,10:14:33 PM,0.002,,,,
6/13/2019,10:14:38 PM,0.002,,,,
6/13/2019,10:14:43 PM,0.002,,,,
6/13/2019,10:14:48 PM,0.002,,,,
6/13/2019,10:14:53 PM,0.002,,,,
6/13/2019,10:14:58 PM,0.002,,,,
6/13/2019,10:15:03 PM,0.002,,,,
6/13/2019,10:15:08 PM,0.002,,,,
6/13/2019,10:15:13 PM,0.002,,,,
6/13/2019,10:15:18 PM,0.002,,,,
6/13/2019,10:15:23 PM,0.002,,,,
6/13/2019,10:15:28 PM,0.002,,,,
6/13/2019,10:15:33 PM,0.002,,,,
6/13/2019,10:15:38 PM,0.002,,,,
6/13/2019,10:15:43 PM,0.002,,,,
6/13/2019,10:15:48 PM,0.002,,,,
6/13/2019,10:15:53 PM,0.002,,,,
6/13/2019,10:15:58 PM,0.002,,,,
6/13/2019,10:16:03 PM,0.002,,,,
6/13/2019,10:16:08 PM,0.002,,,,
6/13/2019,10:16:13 PM,0.002,,,,
6/13/2019,10:16:18 PM,0.002,,,,
6/13/2019,10:16:23 PM,0.002,,,,
6/13/2019,10:16:28 PM,0.002,,,,
6/13/2019,10:16:33 PM,0.002,,,,
6/13/2019,10:16:38 PM,0.002,,,,
6/13/2019,10:16:43 PM,0.002,,,,
6/13/2019,10:16:48 PM,0.002,,,,
6/13/2019,10:16:53 PM,0.002,,,,
6/13/2019,10:16:58 PM,0.002,,,,
6/13/2019,10:17:03 PM,0.002,,,,
6/13/2019,10:17:08 PM,0.002,,,,
6/13/2019,10:17:13 PM,0.002,,,,
6/13/2019,10:17:18 PM,0.002,,,,
6/13/2019,10:17:23 PM,0.002,,,,
6/13/2019,10:17:28 PM,0.002,,,,
6/13/2019,10:17:33 PM,0.002,,,,
6/13/2019,10:17:38 PM,0.002,,,,
6/13/2019,10:17:43 PM,0.002,,,,
6/13/2019,10:17:48 PM,0.002,,,,
6/13/2019,10:17:53 PM,0.002,,,,
6/13/2019,10:17:58 PM,0.002,,,,
6/13/2019,10:18:03 PM,0.002,,,,
6/13/2019,10:18:08 PM,0.002,,,,
6/13/2019,10:18:13 PM,0.002,,,,
6/13/2019,10:18:18 PM,0.002,,,,
6/13/2019,10:18:23 PM,0.002,,,,
6/13/2019,10:18:28 PM,0.002,,,,
6/13/2019,10:18:33 PM,0.002,,,,
6/13/2019,10:18:38 PM,0.002,,,,
6/13/2019,10:18:43 PM,0.002,,,,
6/13/2019,10:18:48 PM,0.002,,,,
6/13/2019,10:18:53 PM,0.002,,,,
6/13/2019,10:18:58 PM,0.002,,,,
6/13/2019,10:19:03 PM,0.002,,,,
6/13/2019,10:19:08 PM,0.002,,,,
6/13/2019,10:19:13 PM,0.002,,,,
6/13/2019,10:19:18 PM,0.002,,,,
6/13/2019,10:19:23 PM,0.002,,,,
6/13/2019,10:19:28 PM,0.002,,,,
6/13/2019,10:19:33 PM,0.002,,,,
6/13/2019,10:19:38 PM,0.002,,,,
6/13/2019,10:19:43 PM,0.002,,,,
6/13/2019,10:19:48 PM,0.002,,,,
6/13/2019,10:19:53 PM,0.002,,,,
6/13/2019,10:19:58 PM,0.002,,,,
6/13/2019,10:20:03 PM,0.002,,,,
6/13/2019,10:20:08 PM,0.002,,,,
6/13/2019,10:20:13 PM,0.002,,,,
6/13/2019,10:20:18 PM,0.002,,,,
6/13/2019,10:20:23 PM,0.002,,,,
6/13/2019,10:20:28 PM,0.002,,,,
6/13/2019,10:20:33 PM,0.002,,,,
6/13/2019,10:20:38 PM,0.002,,,,
6/13/2019,10:20:43 PM,0.002,,,,
6/13/2019,10:20:48 PM,0.002,,,,
6/13/2019,10:20:53 PM,0.002,,,,
6/13/2019,10:20:58 PM,0.002,,,,
6/13/2019,10:21:03 PM,0.002,,,,
6/13/2019,10:21:08 PM,0.002,,,,
6/13/2019,10:21:13 PM,0.002,,,,
6/13/2019,10:21:18 PM,0.002,,,,
6/13/2019,10:21:23 PM,0.002,,,,
6/13/2019,10:21:28 PM,0.002,,,,
6/13/2019,10:21:33 PM,0.002,,,,
6/13/2019,10:21:38 PM,0.002,,,,
6/13/2019,10:21:43 PM,0.002,,,,
6/13/2019,10:21:48 PM,0.002,,,,
6/13/2019,10:21:53 PM,0.002,,,,
6/13/2019,10:21:58 PM,0.002,,,,
6/13/2019,10:22:03 PM,0.002,,,,
6/13/2019,10:22:08 PM,0.002,,,,
6/13/2019,10:22:13 PM,0.002,,,,
6/13/2019,10:22:18 PM,0.002,,,,
6/13/2019,10:22:23 PM,0.002,,,,
6/13/2019,10:22:28 PM,0.002,,,,
6/13/2019,10:22:33 PM,0.002,,,,
6/13/2019,10:22:38 PM,0.002,,,,
6/13/2019,10:22:43 PM,0.002,,,,
6/13/2019,10:22:48 PM,0.002,,,,
6/13/2019,10:22:53 PM,0.002,,,,
6/13/2019,10:22:58 PM,0.002,,,,
6/13/2019,10:23:03 PM,0.002,,,,
6/13/2019,10:23:08 PM,0.002,,,,
6/13/2019,10:23:13 PM,0.002,,,,
6/13/2019,10:23:18 PM,0.002,,,,
6/13/2019,10:23:23 PM,0.002,,,,
6/13/2019,10:23:28 PM,0.002,,,,
6/13/2019,10:23:33 PM,0.002,,,,
6/13/2019,10:23:38 PM,0.002,,,,
6/13/2019,10:23:43 PM,0.002,,,,
6/13/2019,10:23:48 PM,0.002,,,,
6/13/2019,10:23:53 PM,0.002,,,,
6/13/2019,10:23:58 PM,0.002,,,,
6/13/2019,10:24:03 PM,0.002,,,,
6/13/2019,10:24:08 PM,0.002,,,,
6/13/2019,10:24:13 PM,0.002,,,,
6/13/2019,10:24:18 PM,0.002,,,,
6/13/2019,10:24:23 PM,0.002,,,,
6/13/2019,10:24:28 PM,0.002,,,,
6/13/2019,10:24:33 PM,0.002,,,,
6/13/2019,10:24:38 PM,0.002,,,,
6/13/2019,10:24:43 PM,0.002,,,,
6/13/2019,10:24:48 PM,0.002,,,,
6/13/2019,10:24:53 PM,0.002,,,,
6/13/2019,10:24:58 PM,0.002,,,,
6/13/2019,10:25:03 PM,0.002,,,,
6/13/2019,10:25:08 PM,0.002,,,,
6/13/2019,10:25:13 PM,0.002,,,,
6/13/2019,10:25:18 PM,0.002,,,,
6/13/2019,10:25:23 PM,0.002,,,,
6/13/2019,10:25:28 PM,0.002,,,,
6/13/2019,10:25:33 PM,0.002,,,,
6/13/2019,10:25:38 PM,0.002,,,,
6/13/2019,10:25:43 PM,0.002,,,,
6/13/2019,10:25:48 PM,0.002,,,,
6/13/2019,10:25:53 PM,0.002,,,,
6/13/2019,10:25:58 PM,0.002,,,,
6/13/2019,10:26:03 PM,0.002,,,,
6/13/2019,10:26:08 PM,0.002,,,,
6/13/2019,10:26:13 PM,0.002,,,,
6/13/2019,10:26:18 PM,0.002,,,,
6/13/2019,10:26:23 PM,0.002,,,,
6/13/2019,10:26:28 PM,0.002,,,,
6/13/2019,10:26:33 PM,0.002,,,,
6/13/2019,10:26:38 PM,0.002,,,,
6/13/2019,10:26:43 PM,0.002,,,,
6/13/2019,10:26:48 PM,0.002,,,,
6/13/2019,10:26:53 PM,0.002,,,,
6/13/2019,10:26:58 PM,0.002,,,,
6/13/2019,10:27:03 PM,0.002,,,,
6/13/2019,10:27:08 PM,0.002,,,,
6/13/2019,10:27:13 PM,0.002,,,,
6/13/2019,10:27:18 PM,0.002,,,,
6/13/2019,10:27:23 PM,0.002,,,,
6/13/2019,10:27:28 PM,0.002,,,,
6/13/2019,10:27:33 PM,0.002,,,,
6/13/2019,10:27:38 PM,0.002,,,,
6/13/2019,10:27:43 PM,0.002,,,,
6/13/2019,10:27:48 PM,0.002,,,,
6/13/2019,10:27:53 PM,0.002,,,,
6/13/2019,10:27:58 PM,0.002,,,,
6/13/2019,10:28:03 PM,0.002,,,,
6/13/2019,10:28:08 PM,0.002,,,,
6/13/2019,10:28:13 PM,0.002,,,,
6/13/2019,10:28:18 PM,0.002,,,,
6/13/2019,10:28:23 PM,0.002,,,,
6/13/2019,10:28:28 PM,0.002,,,,
6/13/2019,10:28:33 PM,0.002,,,,
6/13/2019,10:28:38 PM,0.002,,,,
6/13/2019,10:28:43 PM,0.002,,,,
6/13/2019,10:28:48 PM,0.002,,,,
6/13/2019,10:28:53 PM,0.002,,,,
6/13/2019,10:28:58 PM,0.002,,,,
6/13/2019,10:29:03 PM,0.002,,,,
6/13/2019,10:29:08 PM,0.002,,,,
6/13/2019,10:29:13 PM,0.002,,,,
6/13/2019,10:29:18 PM,0.002,,,,
6/13/2019,10:29:23 PM,0.002,,,,
6/13/2019,10:29:28 PM,0.002,,,,
6/13/2019,10:29:33 PM,0.002,,,,
6/13/2019,10:29:38 PM,0.002,,,,
6/13/2019,10:29:43 PM,0.002,,,,
6/13/2019,10:29:48 PM,0.002,,,,
6/13/2019,10:29:53 PM,0.002,,,,
6/13/2019,10:29:58 PM,0.002,,,,
6/13/2019,10:30:03 PM,0.002,,,,
6/13/2019,10:30:08 PM,0.002,,,,
6/13/2019,10:30:13 PM,0.002,,,,
6/13/2019,10:30:18 PM,0.002,,,,
6/13/2019,10:30:23 PM,0.002,,,,
6/13/2019,10:30:28 PM,0.002,,,,
6/13/2019,10:30:33 PM,0.002,,,,
6/13/2019,10:30:38 PM,0.002,,,,
6/13/2019,10:30:43 PM,0.002,,,,
6/13/2019,10:30:48 PM,0.002,,,,
6/13/2019,10:30:53 PM,0.002,,,,
6/13/2019,10:30:58 PM,0.002,,,,
6/13/2019,10:31:03 PM,0.002,,,,
6/13/2019,10:31:08 PM,0.002,,,,
6/13/2019,10:31:13 PM,0.002,,,,
6/13/2019,10:31:18 PM,0.002,,,,
6/13/2019,10:31:23 PM,0.002,,,,
6/13/2019,10:31:28 PM,0.002,,,,
6/13/2019,10:31:33 PM,0.002,,,,
6/13/2019,10:31:38 PM,0.002,,,,
6/13/2019,10:31:43 PM,0.002,,,,
6/13/2019,10:31:48 PM,0.002,,,,
6/13/2019,10:31:53 PM,0.002,,,,
6/13/2019,10:31:58 PM,0.002,,,,
6/13/2019,10:32:03 PM,0.002,,,,
6/13/2019,10:32:08 PM,0.002,,,,
6/13/2019,10:32:13 PM,0.002,,,,
6/13/2019,10:32:18 PM,0.002,,,,
6/13/2019,10:32:23 PM,0.002,,,,
6/13/2019,10:32:28 PM,0.002,,,,
6/13/2019,10:32:33 PM,0.002,,,,
6/13/2019,10:32:38 PM,0.002,,,,
6/13/2019,10:32:43 PM,0.002,,,,
6/13/2019,10:32:48 PM,0.002,,,,
6/13/2019,10:32:53 PM,0.002,,,,
6/13/2019,10:32:58 PM,0.002,,,,
6/13/2019,10:33:03 PM,0.002,,,,
6/13/2019,10:33:08 PM,0.002,,,,
6/13/2019,10:33:13 PM,0.002,,,,
6/13/2019,10:33:18 PM,0.002,,,,
6/13/2019,10:33:23 PM,0.002,,,,
6/13/2019,10:33:28 PM,0.002,,,,
6/13/2019,10:33:33 PM,0.002,,,,
6/13/2019,10:33:38 PM,0.002,,,,
6/13/2019,10:33:43 PM,0.002,,,,
6/13/2019,10:33:48 PM,0.002,,,,
6/13/2019,10:33:53 PM,0.002,,,,
6/13/2019,10:33:58 PM,0.002,,,,
6/13/2019,10:34:03 PM,0.002,,,,
6/13/2019,10:34:08 PM,0.002,,,,
6/13/2019,10:34:13 PM,0.002,,,,
6/13/2019,10:34:18 PM,0.002,,,,
6/13/2019,10:34:23 PM,0.002,,,,
6/13/2019,10:34:28 PM,0.002,,,,
6/13/2019,10:34:33 PM,0.002,,,,
6/13/2019,10:34:38 PM,0.002,,,,
6/13/2019,10:34:43 PM,0.002,,,,
6/13/2019,10:34:48 PM,0.002,,,,
6/13/2019,10:34:53 PM,0.002,,,,
6/13/2019,10:34:58 PM,0.002,,,,
6/13/2019,10:35:03 PM,0.002,,,,
6/13/2019,10:35:08 PM,0.002,,,,
6/13/2019,10:35:13 PM,0.002,,,,
6/13/2019,10:35:18 PM,0.002,,,,
6/13/2019,10:35:23 PM,0.002,,,,
6/13/2019,10:35:28 PM,0.002,,,,
6/13/2019,10:35:33 PM,0.002,,,,
6/13/2019,10:35:38 PM,0.002,,,,
6/13/2019,10:35:43 PM,0.002,,,,
6/13/2019,10:35:48 PM,0.002,,,,
6/13/2019,10:35:53 PM,0.002,,,,
6/13/2019,10:35:58 PM,0.002,,,,
6/13/2019,10:36:03 PM,0.002,,,,
6/13/2019,10:36:08 PM,0.002,,,,
6/13/2019,10:36:13 PM,0.002,,,,
6/13/2019,10:36:18 PM,0.002,,,,
6/13/2019,10:36:23 PM,0.002,,,,
6/13/2019,10:36:28 PM,0.002,,,,
6/13/2019,10:36:33 PM,0.002,,,,
6/13/2019,10:36:38 PM,0.002,,,,
6/13/2019,10:36:43 PM,0.002,,,,
6/13/2019,10:36:48 PM,0.002,,,,
6/13/2019,10:36:53 PM,0.002,,,,
6/13/2019,10:36:58 PM,0.002,,,,
6/13/2019,10:37:03 PM,0.002,,,,
6/13/2019,10:37:08 PM,0.002,,,,
6/13/2019,10:37:13 PM,0.002,,,,
6/13/2019,10:37:18 PM,0.002,,,,
6/13/2019,10:37:23 PM,0.002,,,,
6/13/2019,10:37:28 PM,0.002,,,,
6/13/2019,10:37:33 PM,0.002,,,,
6/13/2019,10:37:38 PM,0.002,,,,
6/13/2019,10:37:43 PM,0.002,,,,
6/13/2019,10:37:48 PM,0.002,,,,
6/13/2019,10:37:53 PM,0.002,,,,
6/13/2019,10:37:58 PM,0.002,,,,
6/13/2019,10:38:03 PM,0.002,,,,
6/13/2019,10:38:08 PM,0.002,,,,
6/13/2019,10:38:13 PM,0.002,,,,
6/13/2019,10:38:18 PM,0.002,,,,
6/13/2019,10:38:23 PM,0.002,,,,
6/13/2019,10:38:28 PM,0.002,,,,
6/13/2019,10:38:33 PM,0.002,,,,
6/13/2019,10:38:38 PM,0.002,,,,
6/13/2019,10:38:43 PM,0.002,,,,
6/13/2019,10:38:48 PM,0.002,,,,
6/13/2019,10:38:53 PM,0.002,,,,
6/13/2019,10:38:58 PM,0.002,,,,
6/13/2019,10:39:03 PM,0.002,,,,
6/13/2019,10:39:08 PM,0.002,,,,
6/13/2019,10:39:13 PM,0.002,,,,
6/13/2019,10:39:18 PM,0.002,,,,
6/13/2019,10:39:23 PM,0.002,,,,
6/13/2019,10:39:28 PM,0.002,,,,
6/13/2019,10:39:33 PM,0.002,,,,
6/13/2019,10:39:38 PM,0.002,,,,
6/13/2019,10:39:43 PM,0.002,,,,
6/13/2019,10:39:48 PM,0.002,,,,
6/13/2019,10:39:53 PM,0.002,,,,
6/13/2019,10:39:58 PM,0.002,,,,
6/13/2019,10:40:03 PM,0.002,,,,
6/13/2019,10:40:08 PM,0.002,,,,
6/13/2019,10:40:13 PM,0.002,,,,
6/13/2019,10:40:18 PM,0.002,,,,
6/13/2019,10:40:23 PM,0.002,,,,
6/13/2019,10:40:28 PM,0.002,,,,
6/13/2019,10:40:33 PM,0.002,,,,
6/13/2019,10:40:38 PM,0.002,,,,
6/13/2019,10:40:43 PM,0.002,,,,
6/13/2019,10:40:48 PM,0.002,,,,
6/13/2019,10:40:53 PM,0.002,,,,
6/13/2019,10:40:58 PM,0.002,,,,
6/13/2019,10:41:03 PM,0.002,,,,
6/13/2019,10:41:08 PM,0.002,,,,
6/13/2019,10:41:13 PM,0.002,,,,
6/13/2019,10:41:18 PM,0.002,,,,
6/13/2019,10:41:23 PM,0.002,,,,
6/13/2019,10:41:28 PM,0.002,,,,
6/13/2019,10:41:33 PM,0.002,,,,
6/13/2019,10:41:38 PM,0.002,,,,
6/13/2019,10:41:43 PM,0.002,,,,
6/13/2019,10:41:48 PM,0.002,,,,
6/13/2019,10:41:53 PM,0.002,,,,
6/13/2019,10:41:58 PM,0.002,,,,
6/13/2019,10:42:03 PM,0.002,,,,
6/13/2019,10:42:08 PM,0.002,,,,
6/13/2019,10:42:13 PM,0.002,,,,
6/13/2019,10:42:18 PM,0.002,,,,
6/13/2019,10:42:23 PM,0.002,,,,
6/13/2019,10:42:28 PM,0.002,,,,
6/13/2019,10:42:33 PM,0.002,,,,
6/13/2019,10:42:38 PM,0.002,,,,
6/13/2019,10:42:43 PM,0.002,,,,
6/13/2019,10:42:48 PM,0.002,,,,
6/13/2019,10:42:53 PM,0.002,,,,
6/13/2019,10:42:58 PM,0.002,,,,
6/13/2019,10:43:03 PM,0.002,,,,
6/13/2019,10:43:08 PM,0.002,,,,
6/13/2019,10:43:13 PM,0.002,,,,
6/13/2019,10:43:18 PM,0.002,,,,
6/13/2019,10:43:23 PM,0.002,,,,
6/13/2019,10:43:28 PM,0.002,,,,
6/13/2019,10:43:33 PM,0.002,,,,
6/13/2019,10:43:38 PM,0.002,,,,
6/13/2019,10:43:43 PM,0.002,,,,
6/13/2019,10:43:48 PM,0.002,,,,
6/13/2019,10:43:53 PM,0.002,,,,
6/13/2019,10:43:58 PM,0.002,,,,
6/13/2019,10:44:03 PM,0.002,,,,
6/13/2019,10:44:08 PM,0.002,,,,
6/13/2019,10:44:13 PM,0.002,,,,
6/13/2019,10:44:18 PM,0.002,,,,
6/13/2019,10:44:23 PM,0.002,,,,
6/13/2019,10:44:28 PM,0.002,,,,
6/13/2019,10:44:33 PM,0.002,,,,
6/13/2019,10:44:38 PM,0.002,,,,
6/13/2019,10:44:43 PM,0.002,,,,
6/13/2019,10:44:48 PM,0.002,,,,
6/13/2019,10:44:53 PM,0.002,,,,
6/13/2019,10:44:58 PM,0.002,,,,
6/13/2019,10:45:03 PM,0.002,,,,
6/13/2019,10:45:08 PM,0.002,,,,
6/13/2019,10:45:13 PM,0.002,,,,
6/13/2019,10:45:18 PM,0.002,,,,
6/13/2019,10:45:23 PM,0.002,,,,
6/13/2019,10:45:28 PM,0.002,,,,
6/13/2019,10:45:33 PM,0.002,,,,
6/13/2019,10:45:38 PM,0.002,,,,
6/13/2019,10:45:43 PM,0.002,,,,
6/13/2019,10:45:48 PM,0.002,,,,
6/13/2019,10:45:53 PM,0.002,,,,
6/13/2019,10:45:58 PM,0.002,,,,
6/13/2019,10:46:03 PM,0.002,,,,
6/13/2019,10:46:08 PM,0.002,,,,
6/13/2019,10:46:13 PM,0.002,,,,
6/13/2019,10:46:18 PM,0.002,,,,
6/13/2019,10:46:23 PM,0.002,,,,
6/13/2019,10:46:28 PM,0.002,,,,
6/13/2019,10:46:33 PM,0.002,,,,
6/13/2019,10:46:38 PM,0.002,,,,
6/13/2019,10:46:43 PM,0.002,,,,
6/13/2019,10:46:48 PM,0.002,,,,
6/13/2019,10:46:53 PM,0.002,,,,
6/13/2019,10:46:58 PM,0.002,,,,
6/13/2019,10:47:03 PM,0.002,,,,
6/13/2019,10:47:08 PM,0.002,,,,
6/13/2019,10:47:13 PM,0.002,,,,
6/13/2019,10:47:18 PM,0.002,,,,
6/13/2019,10:47:23 PM,0.002,,,,
6/13/2019,10:47:28 PM,0.002,,,,
6/13/2019,10:47:33 PM,0.002,,,,
6/13/2019,10:47:38 PM,0.002,,,,
6/13/2019,10:47:43 PM,0.002,,,,
6/13/2019,10:47:48 PM,0.002,,,,
6/13/2019,10:47:53 PM,0.002,,,,
6/13/2019,10:47:58 PM,0.002,,,,
6/13/2019,10:48:03 PM,0.002,,,,
6/13/2019,10:48:08 PM,0.002,,,,
6/13/2019,10:48:13 PM,0.002,,,,
6/13/2019,10:48:18 PM,0.002,,,,
6/13/2019,10:48:23 PM,0.002,,,,
6/13/2019,10:48:28 PM,0.002,,,,
6/13/2019,10:48:33 PM,0.002,,,,
6/13/2019,10:48:38 PM,0.002,,,,
6/13/2019,10:48:43 PM,0.002,,,,
6/13/2019,10:48:48 PM,0.002,,,,
6/13/2019,10:48:53 PM,0.002,,,,
6/13/2019,10:48:58 PM,0.002,,,,
6/13/2019,10:49:03 PM,0.002,,,,
6/13/2019,10:49:08 PM,0.002,,,,
6/13/2019,10:49:13 PM,0.002,,,,
6/13/2019,10:49:18 PM,0.002,,,,
6/13/2019,10:49:23 PM,0.002,,,,
6/13/2019,10:49:28 PM,0.002,,,,
6/13/2019,10:49:33 PM,0.002,,,,
6/13/2019,10:49:38 PM,0.002,,,,
6/13/2019,10:49:43 PM,0.002,,,,
6/13/2019,10:49:48 PM,0.002,,,,
6/13/2019,10:49:53 PM,0.002,,,,
6/13/2019,10:49:58 PM,0.002,,,,
6/13/2019,10:50:03 PM,0.002,,,,
6/13/2019,10:50:08 PM,0.002,,,,
6/13/2019,10:50:13 PM,0.002,,,,
6/13/2019,10:50:18 PM,0.002,,,,
6/13/2019,10:50:23 PM,0.002,,,,
6/13/2019,10:50:28 PM,0.002,,,,
6/13/2019,10:50:33 PM,0.002,,,,
6/13/2019,10:50:38 PM,0.002,,,,
6/13/2019,10:50:43 PM,0.002,,,,
6/13/2019,10:50:48 PM,0.002,,,,
6/13/2019,10:50:53 PM,0.002,,,,
6/13/2019,10:50:58 PM,0.002,,,,
6/13/2019,10:51:03 PM,0.002,,,,
6/13/2019,10:51:08 PM,0.002,,,,
6/13/2019,10:51:13 PM,0.002,,,,
6/13/2019,10:51:18 PM,0.002,,,,
6/13/2019,10:51:23 PM,0.002,,,,
6/13/2019,10:51:28 PM,0.002,,,,
6/13/2019,10:51:33 PM,0.002,,,,
6/13/2019,10:51:38 PM,0.002,,,,
6/13/2019,10:51:43 PM,0.002,,,,
6/13/2019,10:51:48 PM,0.002,,,,
6/13/2019,10:51:53 PM,0.002,,,,
6/13/2019,10:51:58 PM,0.002,,,,
6/13/2019,10:52:03 PM,0.002,,,,
6/13/2019,10:52:08 PM,0.002,,,,
6/13/2019,10:52:13 PM,0.002,,,,
6/13/2019,10:52:18 PM,0.002,,,,
6/13/2019,10:52:23 PM,0.002,,,,
6/13/2019,10:52:28 PM,0.002,,,,
6/13/2019,10:52:33 PM,0.002,,,,
6/13/2019,10:52:38 PM,0.002,,,,
6/13/2019,10:52:43 PM,0.002,,,,
6/13/2019,10:52:48 PM,0.002,,,,
6/13/2019,10:52:53 PM,0.002,,,,
6/13/2019,10:52:58 PM,0.002,,,,
6/13/2019,10:53:03 PM,0.002,,,,
6/13/2019,10:53:08 PM,0.002,,,,
6/13/2019,10:53:13 PM,0.002,,,,
6/13/2019,10:53:18 PM,0.002,,,,
6/13/2019,10:53:23 PM,0.002,,,,
6/13/2019,10:53:28 PM,0.002,,,,
6/13/2019,10:53:33 PM,0.002,,,,
6/13/2019,10:53:38 PM,0.002,,,,
6/13/2019,10:53:43 PM,0.002,,,,
6/13/2019,10:53:48 PM,0.002,,,,
6/13/2019,10:53:53 PM,0.002,,,,
6/13/2019,10:53:58 PM,0.002,,,,
6/13/2019,10:54:03 PM,0.002,,,,
6/13/2019,10:54:08 PM,0.002,,,,
6/13/2019,10:54:13 PM,0.002,,,,
6/13/2019,10:54:18 PM,0.002,,,,
6/13/2019,10:54:23 PM,0.002,,,,
6/13/2019,10:54:28 PM,0.002,,,,
6/13/2019,10:54:33 PM,0.002,,,,
6/13/2019,10:54:38 PM,0.002,,,,
6/13/2019,10:54:43 PM,0.002,,,,
6/13/2019,10:54:48 PM,0.002,,,,
6/13/2019,10:54:53 PM,0.002,,,,
6/13/2019,10:54:58 PM,0.002,,,,
6/13/2019,10:55:03 PM,0.002,,,,
6/13/2019,10:55:08 PM,0.002,,,,
6/13/2019,10:55:13 PM,0.002,,,,
6/13/2019,10:55:18 PM,0.002,,,,
6/13/2019,10:55:23 PM,0.002,,,,
6/13/2019,10:55:28 PM,0.002,,,,
6/13/2019,10:55:33 PM,0.002,,,,
6/13/2019,10:55:38 PM,0.002,,,,
6/13/2019,10:55:43 PM,0.002,,,,
6/13/2019,10:55:48 PM,0.002,,,,
6/13/2019,10:55:53 PM,0.002,,,,
6/13/2019,10:55:58 PM,0.002,,,,
6/13/2019,10:56:03 PM,0.002,,,,
6/13/2019,10:56:08 PM,0.002,,,,
6/13/2019,10:56:13 PM,0.002,,,,
6/13/2019,10:56:18 PM,0.002,,,,
6/13/2019,10:56:23 PM,0.002,,,,
6/13/2019,10:56:28 PM,0.002,,,,
6/13/2019,10:56:33 PM,0.002,,,,
6/13/2019,10:56:38 PM,0.002,,,,
6/13/2019,10:56:43 PM,0.002,,,,
6/13/2019,10:56:48 PM,0.002,,,,
6/13/2019,10:56:53 PM,0.002,,,,
6/13/2019,10:56:58 PM,0.002,,,,
6/13/2019,10:57:03 PM,0.002,,,,
6/13/2019,10:57:08 PM,0.002,,,,
6/13/2019,10:57:13 PM,0.002,,,,
6/13/2019,10:57:18 PM,0.002,,,,
6/13/2019,10:57:23 PM,0.002,,,,
6/13/2019,10:57:28 PM,0.002,,,,
6/13/2019,10:57:33 PM,0.002,,,,
6/13/2019,10:57:38 PM,0.002,,,,
6/13/2019,10:57:43 PM,0.002,,,,
6/13/2019,10:57:48 PM,0.002,,,,
6/13/2019,10:57:53 PM,0.002,,,,
6/13/2019,10:57:58 PM,0.002,,,,
6/13/2019,10:58:03 PM,0.002,,,,
6/13/2019,10:58:08 PM,0.002,,,,
6/13/2019,10:58:13 PM,0.002,,,,
6/13/2019,10:58:18 PM,0.002,,,,
6/13/2019,10:58:23 PM,0.002,,,,
6/13/2019,10:58:28 PM,0.002,,,,
6/13/2019,10:58:33 PM,0.002,,,,
6/13/2019,10:58:38 PM,0.002,,,,
6/13/2019,10:58:43 PM,0.002,,,,
6/13/2019,10:58:48 PM,0.002,,,,
6/13/2019,10:58:53 PM,0.002,,,,
6/13/2019,10:58:58 PM,0.002,,,,
6/13/2019,10:59:03 PM,0.002,,,,
6/13/2019,10:59:08 PM,0.002,,,,
6/13/2019,10:59:13 PM,0.002,,,,
6/13/2019,10:59:18 PM,0.002,,,,
6/13/2019,10:59:23 PM,0.002,,,,
6/13/2019,10:59:28 PM,0.002,,,,
6/13/2019,10:59:33 PM,0.002,,,,
6/13/2019,10:59:38 PM,0.002,,,,
6/13/2019,10:59:43 PM,0.002,,,,
6/13/2019,10:59:48 PM,0.002,,,,
6/13/2019,10:59:53 PM,0.002,,,,
6/13/2019,10:59:58 PM,0.002,,,,
6/13/2019,11:00:03 PM,0.002,,,,
6/13/2019,11:00:08 PM,0.002,,,,
6/13/2019,11:00:13 PM,0.002,,,,
6/13/2019,11:00:18 PM,0.002,,,,
6/13/2019,11:00:23 PM,0.002,,,,
6/13/2019,11:00:28 PM,0.002,,,,
6/13/2019,11:00:33 PM,0.002,,,,
6/13/2019,11:00:38 PM,0.002,,,,
6/13/2019,11:00:43 PM,0.002,,,,
6/13/2019,11:00:48 PM,0.002,,,,
6/13/2019,11:00:53 PM,0.002,,,,
6/13/2019,11:00:58 PM,0.002,,,,
6/13/2019,11:01:03 PM,0.002,,,,
6/13/2019,11:01:08 PM,0.002,,,,
6/13/2019,11:01:13 PM,0.002,,,,
6/13/2019,11:01:18 PM,0.002,,,,
6/13/2019,11:01:23 PM,0.002,,,,
6/13/2019,11:01:28 PM,0.002,,,,
6/13/2019,11:01:33 PM,0.002,,,,
6/13/2019,11:01:38 PM,0.002,,,,
6/13/2019,11:01:43 PM,0.002,,,,
6/13/2019,11:01:48 PM,0.002,,,,
