"","X.2","X.1","X","DateTime","Inj","V1","V2","V3","V4","Turbidity_NTU","Chlorophylla_ug.L","Phycocyanin_ppb","CDOM_ppb","Flux_1","Temp_C_1","CO2_Soil_1","CO2_Soil_STD_1","CO2_ATM_1","CO2_ATM_STD_1","Mode_1","Flux_2","Temp_C_2","CO2_Soil_2","CO2_Soil_STD_2","CO2_ATM_2","CO2_ATM_STD_2","Mode_2","ppt_mm","tempC_421","tempC_425","tempC_430","tempC_435","tempC_436","tempC_437","tempC_442","airTemp_c","EC1_uS","EC2_uS","EC4_uS","DO1_mg.L","DO2_mg.L","DO4_mg.L","ppt24Tot","ppt48Tot","ppt72Tot","lvl_421_m","lvl_425_m","lvl_430_m","lvl_435_m","lvl_436_m","lvl_437_m","lvl_442_m","stn1_Q","stn2_Q","stn3_Q","stn4_Q"
"3902",3902,3902,3902,2019-07-12 18:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,6.786916,NA,NA,NA,NA,NA,NA,3.5,3.5,4,0.1745913595,NA,0.7874736715,NA,0.1523,NA,NA,63.2777718351006,63.2777718351006,72.4916832786923,77.3344577461025
"3903",3903,3903,3903,2019-07-12 18:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.6,4.1,0.17362007625,NA,0.78747877,NA,0.15225,NA,NA,62.3946732644375,62.3946732644375,71.1241722577219,75.3969678793399
"3904",3904,3904,3904,2019-07-12 18:15:00,"No",2830,2760,2322.5,487.5,0,2.95,1.87,32.94,2.03,16.4,409.02,8.946,293.53,4.37,1.74905,0.06,16.3,54.57,1.324,51.75,2.371,0,0,11.398,NA,NA,NA,11.231,NA,NA,6.786268,NA,NA,8.1,4.8,5,6.6,3.6,3.6,4.1,0.172648793,NA,0.787547601,NA,0.1522,NA,NA,61.5724347437546,61.5724347437546,69.7887806866163,73.4780595163973
"3905",3905,3905,3905,2019-07-12 18:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.699763,NA,NA,NA,NA,NA,NA,3.6,3.6,4.1,0.17290117375,NA,0.787616432,NA,0.152075,NA,NA,61.7802348892977,61.7802348892977,70.1326836066093,73.9748867864855
"3906",3906,3906,3906,2019-07-12 18:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.527506,NA,NA,NA,NA,NA,NA,3.6,3.6,4.1,0.1731535545,NA,0.787685263,NA,0.15195,NA,NA,61.9921441939651,61.9921441939651,70.478755173038,74.4729686456841
"3907",3907,3907,3907,2019-07-12 18:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.6,4.1,0.17340593525,NA,0.787754094,NA,0.151825,NA,NA,62.2081626577566,62.2081626577566,70.8269953859025,74.972305093993
"3908",3908,3908,3908,2019-07-12 18:30:00,"No",2910,2815,2402.5,477.5,0,2.39,1.04,33.03,1.99,15.8,406.61,4.993,293.38,5.046,1.74822,0.02,15.6,56.94,2.112,55.75,0.978,0,0.2,11.176,NA,NA,NA,10.977,NA,NA,6.489016,NA,NA,7.4,4.67,4.88,6.64,3.6,3.6,4.1,0.173658316,NA,0.787718404,NA,0.1517,NA,NA,62.4282902806722,62.4282902806722,71.1774042452029,75.4728961314122
"3909",3909,3909,3909,2019-07-12 18:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.519877,NA,NA,NA,NA,NA,NA,3.8,3.8,4.3,0.1733065125,NA,0.787682714,NA,0.15225,NA,NA,62.1225739158326,62.1225739158326,70.6895509222482,74.7754469689086
"3910",3910,3910,3910,2019-07-12 18:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.453364,NA,NA,NA,NA,NA,NA,3.8,3.8,4.3,0.172954709,NA,0.787647024,NA,0.1528,NA,NA,61.8248419240002,61.8248419240002,70.205911425417,74.0804355575664
"3911",3911,3911,3911,2019-07-12 18:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3.8,4.3,0.1726029055,NA,0.787611334,NA,0.15335,NA,NA,61.5350943051746,61.5350943051746,69.7264857547096,73.3878618973857
"3912",3912,3912,3912,2019-07-12 18:45:00,"No",2935,2875,2417.5,497.5,0,2.59,1.88,32.97,1.96,15.2,407.5,7.89,296.23,6.319,1.74772,0.08,15.1,60.96,1.358,56.76,2.167,0,0,10.927,NA,NA,NA,10.752,NA,NA,6.369967,NA,NA,7.4,4.54,4.76,6.67,3.8,3.8,4.3,0.172251102,NA,0.787330911,NA,0.1539,NA,NA,61.2533310593559,61.2533310593559,69.2512739101259,72.6977259883665
"3913",3913,3913,3913,2019-07-12 18:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.385188,NA,NA,NA,NA,NA,NA,3.8,3.8,4.3,0.1719910735,NA,0.787050488,NA,0.15385,NA,NA,61.0502031364896,61.0502031364896,68.902738924411,72.1891926701352
"3914",3914,3914,3914,2019-07-12 18:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,6.355525,NA,NA,NA,NA,NA,NA,3.8,3.8,4.3,0.171731045,NA,0.786770065,NA,0.1538,NA,NA,60.8514371809435,60.8514371809435,68.5565060069773,71.681991127222
"3915",3915,3915,3915,2019-07-12 18:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.1714710165,NA,0.786489642,NA,0.15375,NA,NA,60.6570331927179,60.6570331927179,68.2125751578249,71.176121359627
"3916",3916,3916,3916,2019-07-12 19:00:00,"No",2980,2925,2447.5,507.5,0,2.4,1.97,32.94,2.15,14.9,419.71,8.476,297.56,5.765,1.74764,0.07,14.8,62.37,1.654,58.84,2.717,0,0,10.725,NA,NA,NA,10.573,NA,NA,6.34499,NA,NA,7.4,4.43,4.65,6.71,3.9,3.9,4.4,0.171210988,NA,0.787126967,NA,0.1537,NA,NA,60.4669911718123,60.4669911718123,67.8709463769537,70.6715833673502
"3917",3917,3917,3917,2019-07-12 19:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.285746,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.1711294105,NA,0.787764292,NA,0.1535,NA,NA,60.4082690854783,60.4082690854783,67.7642432076486,70.5135715163218
"3918",3918,3918,3918,2019-07-12 19:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.255952,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.171047833,NA,0.788401617,NA,0.1533,NA,NA,60.3499763193115,60.3499763193115,67.6577666160015,70.355690743305
"3919",3919,3919,3919,2019-07-12 19:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.1709662555,NA,0.789038942,NA,0.1531,NA,NA,60.292112873312,60.292112873312,67.5515166020125,70.1979410482996
"3920",3920,3920,3920,2019-07-12 19:15:00,"No",3045,2970,2497.5,497.5,0,2.38,1.52,32.82,2.11,14.6,418.4,8.918,298.74,6.524,1.7476,0.08,14.5,63.12,1.908,58.98,0.97,0,0,10.541,NA,NA,NA,10.375,NA,NA,6.262937,NA,NA,7.4,4.34,4.55,6.74,3.9,3.9,4.4,0.170884678,NA,0.788648899,NA,0.1529,NA,NA,60.2346787474798,60.2346787474798,67.4454931656814,70.0403224313057
"3921",3921,3921,3921,2019-07-12 19:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.251128,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.170953509,NA,0.788258856,NA,0.1528,NA,NA,60.2831104802085,60.2831104802085,67.5349354842246,70.1733044687999
"3922",3922,3922,3922,2019-07-12 19:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.198198,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.17102234,NA,0.787868813,NA,0.1527,NA,NA,60.3318478518626,60.3318478518626,67.6245391065156,70.3063798225312
"3923",3923,3923,3923,2019-07-12 19:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.171091171,NA,0.78747877,NA,0.1526,NA,NA,60.3808908624426,60.3808908624426,67.7143040325542,70.4395484924999
"3924",3924,3924,3924,2019-07-12 19:30:00,"No",3110,3025,2537.5,507.5,0,2.34,1.29,33.02,2.22,14.3,426.31,7.962,300.16,5.354,1.74747,0.05,14.3,64.98,1.773,62.38,3.198,0,0,10.354,NA,NA,NA,10.223,NA,NA,6.18706,NA,NA,7.4,4.24,4.47,6.77,3.9,3.9,4.4,0.171160002,NA,0.787300319,NA,0.1525,NA,NA,60.4302395119481,60.4302395119481,67.8042302623406,70.5728104787059
"3925",3925,3925,3925,2019-07-12 19:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.155341,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.17124667825,NA,0.787121868,NA,0.152475,NA,NA,60.4928171535986,60.4928171535986,67.9177003844461,70.740754951796
"3926",3926,3926,3926,2019-07-12 19:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.155359,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.1713333545,NA,0.786943417,NA,0.15245,NA,NA,60.5558794592165,60.5558794592165,68.0314262924082,70.9088474002059
"3927",3927,3927,3927,2019-07-12 19:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.17142003075,NA,0.786764966,NA,0.152425,NA,NA,60.619426428802,60.619426428802,68.1454079862266,71.0770878239357
"3928",3928,3928,3928,2019-07-12 19:45:00,"No",3175,3065,2592.5,497.5,0,2.26,1.54,33.01,2.18,14.2,424.44,8.025,300.67,8.242,1.74734,0.06,14.2,65.9,2.388,62.9,1.8,0,0,10.201,NA,NA,NA,10.066,NA,NA,6.142678,NA,NA,7.4,4.15,4.37,6.81,3.9,3.9,4.4,0.171506707,NA,0.78702244525,NA,0.1524,NA,NA,60.6834580623551,60.6834580623551,68.2596454659015,71.2454762229855
"3929",3929,3929,3929,2019-07-12 19:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.185585,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.1709841005,NA,0.7872799245,NA,0.152275,NA,NA,60.3047337617526,60.3047337617526,67.5747393299964,70.2324374425303
"3930",3930,3930,3930,2019-07-12 19:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.19268,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.170461494,NA,0.78753740375,NA,0.15215,NA,NA,59.9436288207834,59.9436288207834,66.8991319728236,69.2247781219743
"3931",3931,3931,3931,2019-07-12 19:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.1699388875,NA,0.787794883,NA,0.152025,NA,NA,59.6001432394478,59.6001432394478,66.2328233943829,68.2224982613176
"3932",3932,3932,3932,2019-07-12 20:00:00,"No",3210,3125,2632.5,502.5,0,2.2,1.15,32.88,2.17,14,425.19,6.481,301.86,5.929,1.74734,0.08,14.1,67.38,0.724,63.35,1.612,0,0,10.051,NA,NA,NA,9.926,NA,NA,6.092963,NA,NA,7.4,4.08,4.3,6.84,3.9,3.9,4.4,0.169416281,NA,0.78744307975,NA,0.1519,NA,NA,59.2742770177459,59.2742770177459,65.5758135946745,67.2255978605602
"3933",3933,3933,3933,2019-07-12 20:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,6.029892,NA,NA,NA,NA,NA,NA,3.9,3.9,4.4,0.16959728125,NA,0.7870912765,NA,0.151975,NA,NA,59.3851435558487,59.3851435558487,65.8023106966002,67.5702567835194
"3934",3934,3934,3934,2019-07-12 20:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.990107,NA,NA,NA,NA,NA,NA,4,4,4.5,0.1697782815,NA,0.78673947325,NA,0.15205,NA,NA,59.4981235774217,59.4981235774217,66.0299232088218,67.9155609852975
"3935",3935,3935,3935,2019-07-12 20:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4.5,0.16995928175,NA,0.78638767,NA,0.152125,NA,NA,59.6132170824653,59.6132170824653,66.2586511313397,68.2615104658947
"3936",3936,3936,3936,2019-07-12 20:15:00,"No",3275,3195,2687.5,517.5,0,2.2,1.15,32.85,2.29,13.9,432.13,7.232,302.21,6.522,1.74739,0.08,14,69.92,1.589,65.69,2.41,0,0,9.916,NA,NA,NA,9.8,NA,NA,5.935226,NA,NA,7.4,4.01,4.24,6.86,4,4,4.5,0.170140282,NA,0.78675986775,NA,0.1522,NA,NA,59.7304240709791,59.7304240709791,66.4884944641534,68.608105225311
"3937",3937,3937,3937,2019-07-12 20:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.969007,NA,NA,NA,NA,NA,NA,4,4,4.5,0.1697961265,NA,0.7871320655,NA,0.151875,NA,NA,59.5093768504256,59.5093768504256,66.0524241652091,67.9496398256242
"3938",3938,3938,3938,2019-07-12 20:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.014728,NA,NA,NA,NA,NA,NA,4,4,4.5,0.169451971,NA,0.78750426325,NA,0.15155,NA,NA,59.295970625216,59.295970625216,65.6203864716756,67.2935073386481
"3939",3939,3939,3939,2019-07-12 20:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4.5,0.1691078155,NA,0.787876461,NA,0.151225,NA,NA,59.0902053953501,59.0902053953501,65.1923813835531,66.6397077643825
"3940",3940,3940,3940,2019-07-12 20:30:00,"No",3310,3210,2727.5,522.5,0,2.2,1.87,32.87,2.32,13.8,435.08,8.081,303.45,5.616,1.74709,0.11,13.9,72.48,2.845,66.85,1.975,0,0,9.797,NA,NA,NA,9.676,NA,NA,5.963861,NA,NA,7.4,3.95,4.17,6.88,4,4,4.5,0.16876366,NA,0.78774644675,NA,0.1509,NA,NA,58.8920811608277,58.8920811608277,64.7684089008415,65.9882411028276
"3941",3941,3941,3941,2019-07-12 20:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.9262,NA,NA,NA,NA,NA,NA,4,4,4.5,0.1687509135,NA,0.7876164325,NA,0.150875,NA,NA,58.884889966867,58.884889966867,64.7527836600219,65.9641575101197
"3942",3942,3942,3942,2019-07-12 20:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.932,NA,NA,NA,NA,NA,NA,4,4,4.5,0.168738167,NA,0.78748641825,NA,0.15085,NA,NA,58.8777092543816,58.8777092543816,64.737163950897,65.9400771175665
"3943",3943,3943,3943,2019-07-12 20:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4.5,0.1687254205,NA,0.787356404,NA,0.150825,NA,NA,58.8705390233713,58.8705390233713,64.7215497734668,65.9159999251679
"3944",3944,3944,3944,2019-07-12 20:45:00,"No",3355,3235,2742.5,537.5,0,2.16,1.16,32.8,2.36,13.8,440.57,6.831,306.6,6.723,1.74714,0.07,13.9,70.46,2.512,67.16,2.863,0,0,9.672,NA,NA,NA,9.567,NA,NA,5.908295,NA,NA,7.4,3.88,4.12,6.91,4,4,4.5,0.168712674,NA,0.78733855875,NA,0.1508,NA,NA,58.8633792738359,58.8633792738359,64.7059411277313,65.8919259329238
"3945",3945,3945,3945,2019-07-12 20:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.93551,NA,NA,NA,NA,NA,NA,4,4,4.5,0.168388913,NA,0.7873207135,NA,0.150875,NA,NA,58.6850359186486,58.6850359186486,64.3113363139655,65.2815196659801
"3946",3946,3946,3946,2019-07-12 20:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.957704,NA,NA,NA,NA,NA,NA,4,4,4.5,0.168065152,NA,0.78730286825,NA,0.15095,NA,NA,58.5134547877559,58.5134547877559,63.9203003261254,64.6731780095092
"3947",3947,3947,3947,2019-07-12 20:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4.5,0.167741391,NA,0.787285023,NA,0.151025,NA,NA,58.3486358811578,58.3486358811578,63.5328331642109,64.066900963511
"3948",3948,3948,3948,2019-07-12 21:00:00,"No",3400,3265,2792.5,522.5,0,2.2,1.98,32.87,2.34,13.8,437.16,5.969,304.37,6.384,1.74734,0.04,13.8,69.51,1.517,67.36,4.565,0,0,9.569,NA,NA,NA,9.469,NA,NA,5.943715,NA,NA,7.8,3.83,4.07,6.92,4,4,4.5,0.16741763,NA,0.78779743225,NA,0.1511,NA,NA,58.190579198854,58.190579198854,63.148934828222,63.4626885279855
"3949",3949,3949,3949,2019-07-12 21:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.911521,NA,NA,NA,NA,NA,NA,4,4,4.5,0.167384489,NA,0.7883098415,NA,0.150825,NA,NA,58.1747816414105,58.1747816414105,63.1098393717413,63.4009562912164
"3950",3950,3950,3950,2019-07-12 21:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.919264,NA,NA,NA,NA,NA,NA,4,4,4.5,0.167351348,NA,0.78882225075,NA,0.15055,NA,NA,58.1590549391664,58.1590549391664,63.0707813097424,63.339245687623
"3951",3951,3951,3951,2019-07-12 21:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4.5,0.167318207,NA,0.78933466,NA,0.150275,NA,NA,58.143399092121,58.143399092121,63.0317606422248,63.2775567172053
"3952",3952,3952,3952,2019-07-12 21:15:00,"No",3385,3310,2802.5,507.5,0,2.16,1.23,32.85,2.37,13.7,437.9,7.069,303.56,5.883,1.74739,0.11,13.8,73.4,2.34,67.63,3.72,0,0,9.455,NA,NA,NA,9.337,NA,NA,5.889024,NA,NA,7.4,3.79,4.02,6.94,4,4,4.5,0.167285066,NA,0.7885316305,NA,0.15,NA,NA,58.1278141002752,58.1278141002752,62.992777369189,63.2158893799633
"3953",3953,3953,3953,2019-07-12 21:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.894548,NA,NA,NA,NA,NA,NA,4,4,4.5,0.167022488,NA,0.787728601,NA,0.14995,NA,NA,58.0068379925384,58.0068379925384,62.6852325677188,62.7280603213239
"3954",3954,3954,3954,2019-07-12 21:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.885168,NA,NA,NA,NA,NA,NA,4,4,4.5,0.16675991,NA,0.7869255715,NA,0.1499,NA,NA,57.8903098069605,57.8903098069605,62.3800351979847,62.2415892813292
"3955",3955,3955,3955,2019-07-12 21:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4.5,0.166497332,NA,0.786122542,NA,0.14985,NA,NA,57.7782295435415,57.7782295435415,62.0771852599867,61.756476259979
"3956",3956,3956,3956,2019-07-12 21:30:00,"No",3420,3305,2852.5,522.5,0,2.14,1.19,32.86,2.45,13.6,445.93,7.307,306.66,6.234,1.74768,0.1,13.7,73.39,1.058,68.37,3.678,0,0,9.338,NA,NA,NA,9.214,NA,NA,5.891391,NA,NA,8.2,3.74,3.98,6.96,4,4,4.5,0.166234754,NA,0.78629334525,NA,0.1498,NA,NA,57.6705972022814,57.6705972022814,61.7766827537249,61.2727212572736
"3957",3957,3957,3957,2019-07-12 21:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.902855,NA,NA,NA,NA,NA,NA,4,4,4.5,0.16556938675,NA,0.7864641485,NA,0.1498,NA,NA,57.4177747046148,57.4177747046148,61.0257262472514,60.0529765823197
"3958",3958,3958,3958,2019-07-12 21:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.880407,NA,NA,NA,NA,NA,NA,4,4,4.5,0.1649040195,NA,0.78663495175,NA,0.1498,NA,NA,57.193512545252,57.193512545252,60.2898427214043,58.8419518153426
"3959",3959,3959,3959,2019-07-12 21:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4.5,0.16423865225,NA,0.786805755,NA,0.1498,NA,NA,56.9978107241923,56.9978107241923,59.569032176183,57.6396469563423
"3960",3960,3960,3960,2019-07-12 21:45:00,"No",3465,3360,2852.5,527.5,0,2.13,1.7,32.75,2.54,13.5,451.57,9.97,307.16,4.699,1.74747,0.08,13.6,72.28,2.183,68.23,1.695,0,0,9.218,NA,NA,NA,9.122,NA,NA,5.80789,NA,NA,7.4,3.71,3.94,6.97,4,4,4.5,0.163573285,NA,0.7867930085,NA,0.1498,NA,NA,56.8306692414363,56.8306692414363,58.863294611588,56.4460620053186
"3961",3961,3961,3961,2019-07-12 21:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.825104,NA,NA,NA,NA,NA,NA,4,4,4.5,0.1641290325,NA,0.786780262,NA,0.149775,NA,NA,56.9683089758066,56.9683089758066,59.4517243059026,57.4424029824112
"3962",3962,3962,3962,2019-07-12 21:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.860372,NA,NA,NA,NA,NA,NA,4,4,4.5,0.16468478,NA,0.7867675155,NA,0.14975,NA,NA,57.1258735822429,57.1258735822429,60.0506695342922,58.4448273276004
"3963",3963,3963,3963,2019-07-12 21:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4.5,0.1652405275,NA,0.786754769,NA,0.149725,NA,NA,57.3033630607448,57.3033630607448,60.6601302967568,59.453335040886
