Date Time,Temp,SpCond,,,,,,,R int- 49140
M/D/Y HH:MM:SS,C,uS,Hgt Trap,Sum,,,,,
7/22/2019 16:58,9.88,104,104,,,,,,
7/22/2019 16:58,9.88,104,104.5,,,,,,
7/22/2019 16:58,9.88,105,105,,,,,,
7/22/2019 16:58,9.88,105,105,,,,,,
7/22/2019 16:58,9.88,105,105.5,,,,,,
7/22/2019 16:58,9.88,106,107,,,,,,
7/22/2019 16:58,9.88,108,108.5,,,,,,
7/22/2019 16:58,9.88,109,110,,,,,,
7/22/2019 16:58,9.88,111,112,,,,,,
7/22/2019 16:58,9.88,113,114,,,,,,
7/22/2019 16:58,9.88,115,116.5,,,,,,
7/22/2019 16:58,9.88,118,119.5,,,,,,
7/22/2019 16:58,9.88,121,123,,,,,,
7/22/2019 16:58,9.88,125,127,,,,,,
7/22/2019 16:58,9.88,129,131,,,,,,
7/22/2019 16:58,9.87,133,135.5,,,,,,
7/22/2019 16:58,9.87,138,140.5,,,,,,
7/22/2019 16:58,9.87,143,145.5,,,,,,
7/22/2019 16:58,9.87,148,151.5,,,,,,
7/22/2019 16:58,9.87,155,157.5,,,,,,
7/22/2019 16:58,9.87,160,188.5,,,,,,
7/22/2019 16:58,9.87,217,226,,,,,,
7/22/2019 16:58,9.87,235,236,,,,,,
7/22/2019 16:58,9.87,237,239.5,,,,,,
7/22/2019 16:58,9.87,242,242.5,,,,,,
7/22/2019 16:58,9.87,243,244.5,,,,,,
7/22/2019 16:58,9.87,246,248.5,,,,,,
7/22/2019 16:59,9.87,251,253,,,,,,
7/22/2019 16:59,9.87,255,257,,,,,,
7/22/2019 16:59,9.87,259,261.5,,,,,,
7/22/2019 16:59,9.87,264,266,,,,,,
7/22/2019 16:59,9.87,268,270,,,,,,
7/22/2019 16:59,9.87,272,274.5,,,,,,
7/22/2019 16:59,9.87,277,279.5,,,,,,
7/22/2019 16:59,9.87,282,284,,,,,,
7/22/2019 16:59,9.87,286,314,,,,,,
7/22/2019 16:59,9.87,342,342,,,,,,
7/22/2019 16:59,9.87,342,344,,,,,,
7/22/2019 16:59,9.87,346,348,,,,,,
7/22/2019 16:59,9.87,350,351.5,,,,,,
7/22/2019 16:59,9.87,353,354,,,,,,
7/22/2019 16:59,9.87,355,356,,,,,,
7/22/2019 16:59,9.87,357,357.5,,,,,,
7/22/2019 16:59,9.87,358,359,,,,,,
7/22/2019 16:59,9.87,360,361,,,,,,
7/22/2019 16:59,9.87,362,363,,,,,,
7/22/2019 16:59,9.87,364,365,,,,,,
7/22/2019 16:59,9.87,366,367,,,,,,
7/22/2019 16:59,9.87,368,369.5,,,,,,
7/22/2019 16:59,9.87,371,372,,,,,,
7/22/2019 16:59,9.87,373,374,,,,,,
7/22/2019 16:59,9.87,375,375.5,,,,,,
7/22/2019 16:59,9.87,376,377,,,,,,
7/22/2019 16:59,9.87,378,378.5,,,,,,
7/22/2019 16:59,9.87,379,380,,,,,,
7/22/2019 16:59,9.87,381,381.5,,,,,,
7/22/2019 16:59,9.87,382,382,,,,,,
7/22/2019 16:59,9.87,382,382.5,,,,,,
7/22/2019 16:59,9.86,383,383,,,,,,
7/22/2019 16:59,9.86,383,383,,,,,,
7/22/2019 16:59,9.86,383,383,,,,,,
7/22/2019 16:59,9.86,383,383,,,,,,
7/22/2019 16:59,9.86,383,383,,,,,,
7/22/2019 16:59,9.86,383,382.5,,,,,,
7/22/2019 16:59,9.86,382,381.5,,,,,,
7/22/2019 16:59,9.86,381,380.5,,,,,,
7/22/2019 16:59,9.86,380,379.5,,,,,,
7/22/2019 16:59,9.86,379,378.5,,,,,,
7/22/2019 16:59,9.86,378,377,,,,,,
7/22/2019 16:59,9.86,376,375.5,,,,,,
7/22/2019 16:59,9.86,375,374,,,,,,
7/22/2019 16:59,9.86,373,371.5,,,,,,
7/22/2019 16:59,9.86,370,369,,,,,,
7/22/2019 16:59,9.86,368,367,,,,,,
7/22/2019 16:59,9.86,366,365,,,,,,
7/22/2019 16:59,9.86,364,362.5,,,,,,
7/22/2019 16:59,9.86,361,360,,,,,,
7/22/2019 16:59,9.86,359,357.5,,,,,,
7/22/2019 16:59,9.86,356,355,,,,,,
7/22/2019 16:59,9.86,354,352.5,,,,,,
7/22/2019 16:59,9.86,351,349.5,,,,,,
7/22/2019 16:59,9.86,348,346.5,,,,,,
7/22/2019 16:59,9.86,345,343.5,,,,,,
7/22/2019 16:59,9.86,342,340,,,,,,
7/22/2019 16:59,9.86,338,336.5,,,,,,
7/22/2019 16:59,9.86,335,333.5,,,,,,
7/22/2019 16:59,9.86,332,330.5,,,,,,
7/22/2019 17:00,9.86,329,327.5,,,,,,
7/22/2019 17:00,9.86,326,324.5,,,,,,
7/22/2019 17:00,9.86,323,321,,,,,,
7/22/2019 17:00,9.86,319,317.5,,,,,,
7/22/2019 17:00,9.86,316,314.5,,,,,,
7/22/2019 17:00,9.86,313,311.5,,,,,,
7/22/2019 17:00,9.86,310,308.5,,,,,,
7/22/2019 17:00,9.86,307,305,,,,,,
7/22/2019 17:00,9.86,303,301.5,,,,,,
7/22/2019 17:00,9.86,300,298,,,,,,
7/22/2019 17:00,9.86,296,294.5,,,,,,
7/22/2019 17:00,9.86,293,272.5,,,,,,
7/22/2019 17:00,9.86,252,251,,,,,,
7/22/2019 17:00,9.86,250,251,,,,,,
7/22/2019 17:00,9.86,252,250.5,,,,,,
7/22/2019 17:00,9.86,249,248,,,,,,
7/22/2019 17:00,9.86,247,245.5,,,,,,
7/22/2019 17:00,9.86,244,243,,,,,,
7/22/2019 17:00,9.86,242,241.5,,,,,,
7/22/2019 17:00,9.86,241,240,,,,,,
7/22/2019 17:00,9.86,239,238.5,,,,,,
7/22/2019 17:00,9.86,238,237.5,,,,,,
7/22/2019 17:00,9.86,237,236,,,,,,
7/22/2019 17:00,9.86,235,234,,,,,,
7/22/2019 17:00,9.86,233,232.5,,,,,,
7/22/2019 17:00,9.86,232,231,,,,,,
7/22/2019 17:00,9.86,230,228.5,,,,,,
7/22/2019 17:00,9.86,227,226,,,,,,
7/22/2019 17:00,9.85,225,224,,,,,,
7/22/2019 17:00,9.85,223,222,,,,,,
7/22/2019 17:00,9.85,221,219.5,,,,,,
7/22/2019 17:00,9.85,218,217,,,,,,
7/22/2019 17:00,9.85,216,215,,,,,,
7/22/2019 17:00,9.85,214,213,,,,,,
7/22/2019 17:00,9.85,212,211,,,,,,
7/22/2019 17:00,9.85,210,208.5,,,,,,
7/22/2019 17:00,9.85,207,206,,,,,,
7/22/2019 17:00,9.85,205,204,,,,,,
7/22/2019 17:00,9.85,203,201.5,,,,,,
7/22/2019 17:00,9.85,200,199,,,,,,
7/22/2019 17:00,9.85,198,196.5,,,,,,
7/22/2019 17:00,9.85,195,194,,,,,,
7/22/2019 17:00,9.85,193,191.5,,,,,,
7/22/2019 17:00,9.85,190,189,,,,,,
7/22/2019 17:00,9.85,188,186.5,,,,,,
7/22/2019 17:00,9.85,185,184,,,,,,
7/22/2019 17:00,9.85,183,182,,,,,,
7/22/2019 17:00,9.85,181,179.5,,,,,,
7/22/2019 17:00,9.85,178,177,,,,,,
7/22/2019 17:00,9.85,176,175,,,,,,
7/22/2019 17:00,9.85,174,173,,,,,,
7/22/2019 17:00,9.85,172,171,,,,,,
7/22/2019 17:00,9.85,170,169,,,,,,
7/22/2019 17:00,9.85,168,167,,,,,,
7/22/2019 17:00,9.85,166,165,,,,,,
7/22/2019 17:00,9.85,164,163.5,,,,,,
7/22/2019 17:00,9.85,163,162,,,,,,
7/22/2019 17:00,9.85,161,160,,,,,,
7/22/2019 17:00,9.85,159,158,,,,,,
7/22/2019 17:00,9.85,157,156.5,,,,,,
7/22/2019 17:01,9.85,156,155,,,,,,
7/22/2019 17:01,9.85,154,153.5,,,,,,
7/22/2019 17:01,9.85,153,152,,,,,,
7/22/2019 17:01,9.85,151,150.5,,,,,,
7/22/2019 17:01,9.85,150,149,,,,,,
7/22/2019 17:01,9.85,148,147.5,,,,,,
7/22/2019 17:01,9.85,147,146.5,,,,,,
7/22/2019 17:01,9.85,146,145,,,,,,
7/22/2019 17:01,9.85,144,143.5,,,,,,
7/22/2019 17:01,9.85,143,142.5,,,,,,
7/22/2019 17:01,9.85,142,141,,,,,,
7/22/2019 17:01,9.85,140,139.5,,,,,,
7/22/2019 17:01,9.85,139,138.5,,,,,,
7/22/2019 17:01,9.85,138,137.5,,,,,,
7/22/2019 17:01,9.85,137,136,,,,,,
7/22/2019 17:01,9.85,135,134.5,,,,,,
7/22/2019 17:01,9.85,134,133.5,,,,,,
7/22/2019 17:01,9.85,133,132.5,,,,,,
7/22/2019 17:01,9.85,132,131.5,,,,,,
7/22/2019 17:01,9.85,131,130,,,,,,
7/22/2019 17:01,9.85,129,129,,,,,,
7/22/2019 17:01,9.85,129,128.5,,,,,,
7/22/2019 17:01,9.85,128,127.5,,,,,,
7/22/2019 17:01,9.85,127,126.5,,,,,,
7/22/2019 17:01,9.85,126,125.5,,,,,,
7/22/2019 17:01,9.85,125,124.5,,,,,,
7/22/2019 17:01,9.85,124,123.5,,,,,,
7/22/2019 17:01,9.85,123,122.5,,,,,,
7/22/2019 17:01,9.85,122,122,,,,,,
7/22/2019 17:01,9.85,122,121.5,,,,,,
7/22/2019 17:01,9.85,121,120.5,,,,,,
7/22/2019 17:01,9.85,120,120,,,,,,
7/22/2019 17:01,9.85,120,119.5,,,,,,
7/22/2019 17:01,9.85,119,118.5,,,,,,
7/22/2019 17:01,9.85,118,117.5,,,,,,
7/22/2019 17:01,9.85,117,117,,,,,,
7/22/2019 17:01,9.85,117,116.5,,,,,,
7/22/2019 17:01,9.85,116,116,,,,,,
7/22/2019 17:01,9.85,116,115.5,,,,,,
7/22/2019 17:01,9.85,115,114.5,,,,,,
7/22/2019 17:01,9.85,114,114,,,,,,
7/22/2019 17:01,9.85,114,113.5,,,,,,
7/22/2019 17:01,9.85,113,113,,,,,,
7/22/2019 17:01,9.85,113,112.5,,,,,,
7/22/2019 17:01,9.85,112,112,,,,,,
7/22/2019 17:01,9.85,112,112,,,,,,
7/22/2019 17:01,9.85,112,111.5,,,,,,
7/22/2019 17:01,9.85,111,110.5,,,,,,
7/22/2019 17:01,9.85,110,110,,,,,,
7/22/2019 17:01,9.85,110,109.5,,,,,,
7/22/2019 17:01,9.85,109,109,,,,,,
7/22/2019 17:01,9.85,109,109,,,,,,
7/22/2019 17:01,9.85,109,109,,,,,,
7/22/2019 17:01,9.85,109,108.5,,,,,,
7/22/2019 17:01,9.85,108,108,,,,,,
7/22/2019 17:01,9.85,108,107.5,,,,,,
7/22/2019 17:01,9.85,107,107,,,,,,
7/22/2019 17:01,9.85,107,107,,,,,,
7/22/2019 17:01,9.85,107,107,,,,,,
7/22/2019 17:01,9.85,107,106.5,,,,,,
7/22/2019 17:02,9.85,106,106,,,,,,
7/22/2019 17:02,9.85,106,106,,,,,,
7/22/2019 17:02,9.85,106,105.5,,,,,,
7/22/2019 17:02,9.85,105,105,,,,,,
7/22/2019 17:02,9.85,105,105,,,,,,
7/22/2019 17:02,9.85,105,105,,,,,,
7/22/2019 17:02,9.85,105,105,,,,,,
7/22/2019 17:02,9.85,105,104.5,,,,,,
7/22/2019 17:02,9.85,104,104,,,,,,
7/22/2019 17:02,9.85,104,104,,,,,,
7/22/2019 17:02,9.85,104,104,,,,,,
7/22/2019 17:02,9.85,104,103.5,,,,,,
7/22/2019 17:02,9.85,103,103,,,,,,
7/22/2019 17:02,9.85,103,103,,,,,,
7/22/2019 17:02,9.85,103,103,,,,,,
7/22/2019 17:02,9.85,103,103,,,,,,
7/22/2019 17:02,9.85,103,103,,,,,,
7/22/2019 17:02,9.85,103,103,,,,,,
7/22/2019 17:02,9.85,103,102.5,,,,,,
7/22/2019 17:02,9.85,102,102,,,,,,
7/22/2019 17:02,9.85,102,102,,,,,,
7/22/2019 17:02,9.85,102,102,,,,,,
7/22/2019 17:02,9.85,102,102,,,,,,
7/22/2019 17:02,9.85,102,102,,,,,,
7/22/2019 17:02,9.85,102,102,,,,,,
7/22/2019 17:02,9.85,102,101.5,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.85,101,101,,,,,,
7/22/2019 17:02,9.84,101,101,,,,,,
7/22/2019 17:02,9.84,101,101,,,,,,
7/22/2019 17:02,9.84,101,101,,,,,,
7/22/2019 17:02,9.84,101,101,,,,,,
7/22/2019 17:02,9.84,101,100.5,,,,,,
7/22/2019 17:02,9.84,100,100.5,,,,,,
7/22/2019 17:02,9.84,101,101,,,,,,
7/22/2019 17:02,9.84,101,101,,,,,,
7/22/2019 17:02,9.84,101,101,,,,,,
7/22/2019 17:02,9.84,101,100.5,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:02,9.84,100,100,,,,,,
7/22/2019 17:03,9.84,100,100,,,,,,
7/22/2019 17:03,9.84,100,100,,,,,,
7/22/2019 17:03,9.84,100,100,,,,,,
7/22/2019 17:03,9.84,100,100,,,,,,
7/22/2019 17:03,9.84,100,100,,,,,,
7/22/2019 17:03,9.84,100,100,,,,,,
7/22/2019 17:03,9.84,100,100.5,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.84,101,100.5,,,,,,
7/22/2019 17:03,9.84,100,100,,,,,,
7/22/2019 17:03,9.84,100,100,,,,,,
7/22/2019 17:03,9.84,100,100,,,,,,
7/22/2019 17:03,9.84,100,100.5,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.84,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101,,,,,,
7/22/2019 17:03,9.83,101,101.5,,,,,,
7/22/2019 17:03,9.83,102,102,,,,,,
7/22/2019 17:03,9.83,102,102,,,,,,
7/22/2019 17:03,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,102,,,,,,
7/22/2019 17:04,9.83,102,,,,,,,
7/22/2019 17:04,9.83,102,,,,,,,
7/22/2019 17:04,9.83,102,,,,,,,
7/22/2019 17:04,9.83,102,,,,,,,
7/22/2019 17:04,9.83,102,,,,,,,
7/22/2019 17:04,9.83,102,,,,,,,
7/22/2019 17:04,9.83,102,,,,,,,
7/22/2019 17:04,9.83,102,,,,,,,
