"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Specific Conductance, μS/cm (LGR S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
1852,07/15/19 12:00:12 PM,7.8,5.86,12.5,,,,,
1853,07/15/19 12:00:13 PM,7.4,5.86,11.9,,,,,
1854,07/15/19 12:00:14 PM,7.4,5.86,11.9,,,,,
1855,07/15/19 12:00:15 PM,6.7,5.86,10.7,,,,,
1856,07/15/19 12:00:16 PM,7.0,5.86,11.2,,,,,
1857,07/15/19 12:00:17 PM,6.7,5.84,10.7,,,,,
1858,07/15/19 12:00:18 PM,7.0,5.86,11.2,,,,,
1859,07/15/19 12:00:19 PM,7.4,5.84,11.9,,,,,
1860,07/15/19 12:00:20 PM,7.4,5.86,11.9,,,,,
1861,07/15/19 12:00:21 PM,7.4,5.86,11.9,,,,,
1862,07/15/19 12:00:22 PM,7.4,5.86,11.9,,,,,
1863,07/15/19 12:00:23 PM,7.4,5.86,11.9,,,,,
1864,07/15/19 12:00:24 PM,7.4,5.86,11.9,,,,,
1865,07/15/19 12:00:25 PM,6.7,5.86,10.7,,,,,
1866,07/15/19 12:00:26 PM,7.4,5.86,11.9,,,,,
1867,07/15/19 12:00:27 PM,6.7,5.86,10.7,,,,,
1868,07/15/19 12:00:28 PM,7.4,5.86,11.9,,,,,
1869,07/15/19 12:00:29 PM,7.4,5.86,11.9,,,,,
1870,07/15/19 12:00:30 PM,7.4,5.84,11.9,,,,,
1871,07/15/19 12:00:31 PM,7.4,5.84,11.9,,,,,
1872,07/15/19 12:00:32 PM,7.4,5.87,11.9,,,,,
1873,07/15/19 12:00:33 PM,7.4,5.86,11.9,,,,,
1874,07/15/19 12:00:34 PM,7.4,5.86,11.9,,,,,
1875,07/15/19 12:00:35 PM,6.7,5.84,10.7,,,,,
1876,07/15/19 12:00:36 PM,7.8,5.84,12.5,,,,,
1877,07/15/19 12:00:37 PM,7.4,5.86,11.9,,,,,
1878,07/15/19 12:00:38 PM,6.7,5.86,10.7,,,,,
1879,07/15/19 12:00:39 PM,7.8,5.86,12.5,,,,,
1880,07/15/19 12:00:40 PM,7.4,5.86,11.9,,,,,
1881,07/15/19 12:00:41 PM,7.4,5.86,11.9,,,,,
1882,07/15/19 12:00:42 PM,7.4,5.86,11.9,,,,,
1883,07/15/19 12:00:43 PM,7.4,5.86,11.9,,,,,
1884,07/15/19 12:00:44 PM,7.4,5.86,11.9,,,,,
1885,07/15/19 12:00:45 PM,7.4,5.86,11.9,,,,,
1886,07/15/19 12:00:46 PM,7.4,5.86,11.9,,,,,
1887,07/15/19 12:00:47 PM,7.4,5.84,11.9,,,,,
1888,07/15/19 12:00:48 PM,7.4,5.86,11.9,,,,,
1889,07/15/19 12:00:49 PM,7.4,5.86,11.9,,,,,
1890,07/15/19 12:00:50 PM,6.7,5.86,10.7,,,,,
1891,07/15/19 12:00:51 PM,7.4,5.87,11.9,,,,,
1892,07/15/19 12:00:52 PM,7.4,5.86,11.9,,,,,
1893,07/15/19 12:00:53 PM,7.4,5.86,11.9,,,,,
1894,07/15/19 12:00:54 PM,7.4,5.87,11.9,,,,,
1895,07/15/19 12:00:55 PM,7.4,5.86,11.9,,,,,
1896,07/15/19 12:00:56 PM,7.4,5.86,11.9,,,,,
1897,07/15/19 12:00:57 PM,7.4,5.86,11.9,,,,,
1898,07/15/19 12:00:58 PM,7.8,5.86,12.5,,,,,
1899,07/15/19 12:00:59 PM,6.7,5.86,10.7,,,,,
1900,07/15/19 12:01:00 PM,6.7,5.87,10.7,,,,,
1901,07/15/19 12:01:01 PM,7.4,5.86,11.9,,,,,
1902,07/15/19 12:01:02 PM,6.7,5.86,10.7,,,,,
1903,07/15/19 12:01:03 PM,7.4,5.86,11.9,,,,,
1904,07/15/19 12:01:04 PM,7.4,5.86,11.9,,,,,
1905,07/15/19 12:01:05 PM,6.7,5.86,10.7,,,,,
1906,07/15/19 12:01:06 PM,6.7,5.86,10.7,,,,,
1907,07/15/19 12:01:07 PM,7.4,5.87,11.9,,,,,
1908,07/15/19 12:01:08 PM,7.4,5.86,11.9,,,,,
1909,07/15/19 12:01:09 PM,7.4,5.86,11.9,,,,,
1910,07/15/19 12:01:10 PM,7.4,5.86,11.9,,,,,
1911,07/15/19 12:01:11 PM,7.4,5.86,11.9,,,,,
1912,07/15/19 12:01:12 PM,7.4,5.87,11.9,,,,,
1913,07/15/19 12:01:13 PM,7.4,5.86,11.9,,,,,
1914,07/15/19 12:01:14 PM,6.7,5.86,10.7,,,,,
1915,07/15/19 12:01:15 PM,7.4,5.87,11.9,,,,,
1916,07/15/19 12:01:16 PM,7.4,5.86,11.9,,,,,
1917,07/15/19 12:01:17 PM,7.4,5.86,11.9,,,,,
1918,07/15/19 12:01:18 PM,7.4,5.86,11.9,,,,,
1919,07/15/19 12:01:19 PM,7.4,5.87,11.9,,,,,
1920,07/15/19 12:01:20 PM,7.4,5.87,11.9,,,,,
1921,07/15/19 12:01:21 PM,7.4,5.87,11.9,,,,,
1922,07/15/19 12:01:22 PM,6.7,5.86,10.7,,,,,
1923,07/15/19 12:01:23 PM,7.4,5.86,11.9,,,,,
1924,07/15/19 12:01:24 PM,7.4,5.86,11.9,,,,,
1925,07/15/19 12:01:25 PM,7.4,5.86,11.9,,,,,
1926,07/15/19 12:01:26 PM,7.4,5.86,11.9,,,,,
1927,07/15/19 12:01:27 PM,7.4,5.86,11.9,,,,,
1928,07/15/19 12:01:28 PM,6.7,5.86,10.7,,,,,
1929,07/15/19 12:01:29 PM,7.4,5.86,11.9,,,,,
1930,07/15/19 12:01:30 PM,7.0,5.86,11.2,,,,,
1931,07/15/19 12:01:31 PM,7.4,5.86,11.9,,,,,
1932,07/15/19 12:01:32 PM,7.4,5.86,11.9,,,,,
1933,07/15/19 12:01:33 PM,7.4,5.86,11.9,,,,,
1934,07/15/19 12:01:34 PM,6.7,5.86,10.7,,,,,
1935,07/15/19 12:01:35 PM,6.7,5.87,10.7,,,,,
1936,07/15/19 12:01:36 PM,7.4,5.87,11.9,,,,,
1937,07/15/19 12:01:37 PM,7.8,5.86,12.5,,,,,
1938,07/15/19 12:01:38 PM,7.4,5.86,11.9,,,,,
1939,07/15/19 12:01:39 PM,7.4,5.86,11.9,,,,,
1940,07/15/19 12:01:40 PM,7.4,5.86,11.9,,,,,
1941,07/15/19 12:01:41 PM,7.4,5.86,11.9,,,,,
1942,07/15/19 12:01:42 PM,6.7,5.86,10.7,,,,,
1943,07/15/19 12:01:43 PM,7.4,5.86,11.9,,,,,
1944,07/15/19 12:01:44 PM,7.4,5.86,11.9,,,,,
1945,07/15/19 12:01:45 PM,7.4,5.86,11.9,,,,,
1946,07/15/19 12:01:46 PM,7.4,5.86,11.9,,,,,
1947,07/15/19 12:01:47 PM,7.4,5.86,11.9,,,,,
1948,07/15/19 12:01:48 PM,7.4,5.87,11.9,,,,,
1949,07/15/19 12:01:49 PM,7.4,5.87,11.9,,,,,
1950,07/15/19 12:01:50 PM,6.7,5.86,10.7,,,,,
1951,07/15/19 12:01:51 PM,7.4,5.86,11.9,,,,,
1952,07/15/19 12:01:52 PM,7.4,5.86,11.9,,,,,
1953,07/15/19 12:01:53 PM,7.4,5.86,11.9,,,,,
1954,07/15/19 12:01:54 PM,6.7,5.87,10.7,,,,,
1955,07/15/19 12:01:55 PM,7.4,5.86,11.9,,,,,
1956,07/15/19 12:01:56 PM,7.4,5.86,11.9,,,,,
1957,07/15/19 12:01:57 PM,7.4,5.86,11.9,,,,,
1958,07/15/19 12:01:58 PM,7.4,5.87,11.9,,,,,
1959,07/15/19 12:01:59 PM,7.4,5.87,11.9,,,,,
1960,07/15/19 12:02:00 PM,7.4,5.86,11.9,,,,,
1961,07/15/19 12:02:01 PM,7.0,5.86,11.2,,,,,
1962,07/15/19 12:02:02 PM,7.4,5.86,11.9,,,,,
1963,07/15/19 12:02:03 PM,7.4,5.87,11.9,,,,,
1964,07/15/19 12:02:04 PM,6.7,5.86,10.7,,,,,
1965,07/15/19 12:02:05 PM,7.4,5.86,11.9,,,,,
1966,07/15/19 12:02:06 PM,7.4,5.86,11.9,,,,,
1967,07/15/19 12:02:07 PM,6.7,5.86,10.7,,,,,
1968,07/15/19 12:02:08 PM,7.8,5.87,12.5,,,,,
1969,07/15/19 12:02:09 PM,7.4,5.87,11.9,,,,,
1970,07/15/19 12:02:10 PM,7.4,5.87,11.9,,,,,
1971,07/15/19 12:02:11 PM,7.4,5.86,11.9,,,,,
1972,07/15/19 12:02:12 PM,7.8,5.86,12.5,,,,,
1973,07/15/19 12:02:13 PM,7.4,5.87,11.9,,,,,
1974,07/15/19 12:02:14 PM,7.0,5.86,11.2,,,,,
1975,07/15/19 12:02:15 PM,7.4,5.86,11.9,,,,,
1976,07/15/19 12:02:16 PM,6.7,5.87,10.7,,,,,
1977,07/15/19 12:02:17 PM,7.4,5.87,11.9,,,,,
1978,07/15/19 12:02:18 PM,7.4,5.87,11.9,,,,,
1979,07/15/19 12:02:19 PM,7.4,5.87,11.9,,,,,
1980,07/15/19 12:02:20 PM,7.4,5.87,11.9,,,,,
1981,07/15/19 12:02:21 PM,6.7,5.87,10.7,,,,,
1982,07/15/19 12:02:22 PM,7.4,5.87,11.9,,,,,
1983,07/15/19 12:02:23 PM,7.4,5.86,11.9,,,,,
1984,07/15/19 12:02:24 PM,7.4,5.87,11.9,,,,,
1985,07/15/19 12:02:25 PM,7.8,5.86,12.5,,,,,
1986,07/15/19 12:02:26 PM,7.4,5.86,11.9,,,,,
1987,07/15/19 12:02:27 PM,7.4,5.87,11.9,,,,,
1988,07/15/19 12:02:28 PM,7.4,5.86,11.9,,,,,
1989,07/15/19 12:02:29 PM,7.4,5.86,11.9,,,,,
1990,07/15/19 12:02:30 PM,7.4,5.86,11.9,,,,,
1991,07/15/19 12:02:31 PM,7.4,5.84,11.9,,,,,
1992,07/15/19 12:02:32 PM,7.4,5.87,11.9,,,,,
1993,07/15/19 12:02:33 PM,7.4,5.86,11.9,,,,,
1994,07/15/19 12:02:34 PM,7.4,5.87,11.9,,,,,
1995,07/15/19 12:02:35 PM,7.4,5.86,11.9,,,,,
1996,07/15/19 12:02:36 PM,7.4,5.87,11.9,,,,,
1997,07/15/19 12:02:37 PM,7.4,5.86,11.9,,,,,
1998,07/15/19 12:02:38 PM,7.8,5.87,12.5,,,,,
1999,07/15/19 12:02:39 PM,7.4,5.86,11.9,,,,,
2000,07/15/19 12:02:40 PM,7.4,5.86,11.9,,,,,
2001,07/15/19 12:02:41 PM,7.8,5.87,12.5,,,,,
2002,07/15/19 12:02:42 PM,7.4,5.87,11.9,,,,,
2003,07/15/19 12:02:43 PM,7.4,5.87,11.9,,,,,
2004,07/15/19 12:02:44 PM,7.4,5.86,11.9,,,,,
2005,07/15/19 12:02:45 PM,7.4,5.87,11.9,,,,,
2006,07/15/19 12:02:46 PM,7.4,5.87,11.9,,,,,
2007,07/15/19 12:02:47 PM,7.4,5.87,11.9,,,,,
2008,07/15/19 12:02:48 PM,7.4,5.87,11.9,,,,,
2009,07/15/19 12:02:49 PM,7.4,5.87,11.9,,,,,
2010,07/15/19 12:02:50 PM,6.7,5.87,10.7,,,,,
2011,07/15/19 12:02:51 PM,7.4,5.87,11.9,,,,,
2012,07/15/19 12:02:52 PM,7.4,5.87,11.9,,,,,
2013,07/15/19 12:02:53 PM,7.4,5.86,11.9,,,,,
2014,07/15/19 12:02:54 PM,7.4,5.87,11.9,,,,,
2015,07/15/19 12:02:55 PM,6.7,5.87,10.7,,,,,
2016,07/15/19 12:02:56 PM,7.4,5.86,11.9,,,,,
2017,07/15/19 12:02:57 PM,6.7,5.87,10.7,,,,,
2018,07/15/19 12:02:58 PM,7.4,5.87,11.9,,,,,
2019,07/15/19 12:02:59 PM,7.4,5.87,11.9,,,,,
2020,07/15/19 12:03:00 PM,7.8,5.87,12.5,,,,,
2021,07/15/19 12:03:01 PM,6.7,5.87,10.7,,,,,
2022,07/15/19 12:03:02 PM,7.4,5.87,11.9,,,,,
2023,07/15/19 12:03:03 PM,7.4,5.87,11.9,,,,,
2024,07/15/19 12:03:04 PM,7.8,5.87,12.5,,,,,
2025,07/15/19 12:03:05 PM,7.4,5.87,11.9,,,,,
2026,07/15/19 12:03:06 PM,7.4,5.87,11.9,,,,,
2027,07/15/19 12:03:07 PM,7.4,5.87,11.9,,,,,
2028,07/15/19 12:03:08 PM,7.8,5.87,12.5,,,,,
2029,07/15/19 12:03:09 PM,7.4,5.86,11.9,,,,,
2030,07/15/19 12:03:10 PM,7.4,5.87,11.9,,,,,
2031,07/15/19 12:03:11 PM,7.4,5.87,11.9,,,,,
2032,07/15/19 12:03:12 PM,7.4,5.88,11.9,,,,,
2033,07/15/19 12:03:13 PM,7.4,5.87,11.9,,,,,
2034,07/15/19 12:03:14 PM,7.4,5.87,11.9,,,,,
2035,07/15/19 12:03:15 PM,7.8,5.87,12.5,,,,,
2036,07/15/19 12:03:16 PM,7.4,5.87,11.9,,,,,
2037,07/15/19 12:03:17 PM,7.4,5.87,11.9,,,,,
2038,07/15/19 12:03:18 PM,7.4,5.87,11.9,,,,,
2039,07/15/19 12:03:19 PM,7.4,5.87,11.9,,,,,
2040,07/15/19 12:03:20 PM,7.4,5.87,11.9,,,,,
2041,07/15/19 12:03:21 PM,7.4,5.87,11.9,,,,,
2042,07/15/19 12:03:22 PM,7.4,5.87,11.9,,,,,
2043,07/15/19 12:03:23 PM,7.4,5.87,11.9,,,,,
2044,07/15/19 12:03:24 PM,7.4,5.88,11.9,,,,,
2045,07/15/19 12:03:25 PM,7.4,5.87,11.9,,,,,
2046,07/15/19 12:03:26 PM,7.4,5.87,11.9,,,,,
2047,07/15/19 12:03:27 PM,7.4,5.87,11.9,,,,,
2048,07/15/19 12:03:28 PM,7.4,5.87,11.9,,,,,
2049,07/15/19 12:03:29 PM,7.4,5.88,11.9,,,,,
2050,07/15/19 12:03:30 PM,7.4,5.87,11.9,,,,,
2051,07/15/19 12:03:31 PM,7.4,5.88,11.9,,,,,
2052,07/15/19 12:03:32 PM,7.0,5.87,11.2,,,,,
2053,07/15/19 12:03:33 PM,7.4,5.88,11.9,,,,,
2054,07/15/19 12:03:34 PM,7.4,5.88,11.9,,,,,
2055,07/15/19 12:03:35 PM,7.4,5.87,11.9,,,,,
2056,07/15/19 12:03:36 PM,7.4,5.88,11.9,,,,,
2057,07/15/19 12:03:37 PM,7.4,5.88,11.9,,,,,
2058,07/15/19 12:03:38 PM,7.4,5.88,11.9,,,,,
2059,07/15/19 12:03:39 PM,7.4,5.88,11.9,,,,,
2060,07/15/19 12:03:40 PM,7.4,5.88,11.9,,,,,
2061,07/15/19 12:03:41 PM,6.7,5.88,10.7,,,,,
2062,07/15/19 12:03:42 PM,7.4,5.87,11.9,,,,,
2063,07/15/19 12:03:43 PM,7.4,5.88,11.9,,,,,
2064,07/15/19 12:03:44 PM,7.4,5.88,11.9,,,,,
2065,07/15/19 12:03:45 PM,7.4,5.88,11.9,,,,,
2066,07/15/19 12:03:46 PM,7.4,5.88,11.9,,,,,
2067,07/15/19 12:03:47 PM,7.4,5.88,11.9,,,,,
2068,07/15/19 12:03:48 PM,6.7,5.90,10.7,,,,,
2069,07/15/19 12:03:49 PM,7.4,5.90,11.8,,,,,
2070,07/15/19 12:03:50 PM,7.4,5.88,11.9,,,,,
2071,07/15/19 12:03:51 PM,7.8,5.88,12.5,,,,,
2072,07/15/19 12:03:52 PM,7.4,5.88,11.9,,,,,
2073,07/15/19 12:03:53 PM,7.4,5.90,11.8,,,,,
2074,07/15/19 12:03:54 PM,7.4,5.88,11.9,,,,,
2075,07/15/19 12:03:55 PM,7.4,5.90,11.8,,,,,
2076,07/15/19 12:03:56 PM,7.0,5.90,11.2,,,,,
2077,07/15/19 12:03:57 PM,7.4,5.90,11.8,,,,,
2078,07/15/19 12:03:58 PM,7.4,5.90,11.8,,,,,
2079,07/15/19 12:03:59 PM,7.4,5.90,11.8,,,,,
2080,07/15/19 12:04:00 PM,7.4,5.90,11.8,,,,,
2081,07/15/19 12:04:01 PM,7.8,5.90,12.5,,,,,
2082,07/15/19 12:04:02 PM,7.4,5.90,11.8,,,,,
2083,07/15/19 12:04:03 PM,6.7,5.90,10.7,,,,,
2084,07/15/19 12:04:04 PM,7.4,5.90,11.8,,,,,
2085,07/15/19 12:04:05 PM,7.4,5.91,11.8,,,,,
2086,07/15/19 12:04:06 PM,7.4,5.90,11.8,,,,,
2087,07/15/19 12:04:07 PM,7.4,5.90,11.8,,,,,
2088,07/15/19 12:04:08 PM,7.0,5.91,11.2,,,,,
2089,07/15/19 12:04:09 PM,7.4,5.91,11.8,,,,,
2090,07/15/19 12:04:10 PM,6.7,5.90,10.7,,,,,
2091,07/15/19 12:04:11 PM,7.4,5.91,11.8,,,,,
2092,07/15/19 12:04:12 PM,7.4,5.91,11.8,,,,,
2093,07/15/19 12:04:13 PM,7.4,5.90,11.8,,,,,
2094,07/15/19 12:04:14 PM,7.4,5.90,11.8,,,,,
2095,07/15/19 12:04:15 PM,7.4,5.91,11.8,,,,,
2096,07/15/19 12:04:16 PM,6.7,5.91,10.7,,,,,
2097,07/15/19 12:04:17 PM,7.4,5.91,11.8,,,,,
2098,07/15/19 12:04:18 PM,7.4,5.91,11.8,,,,,
2099,07/15/19 12:04:19 PM,6.7,5.91,10.7,,,,,
2100,07/15/19 12:04:20 PM,6.7,5.90,10.7,,,,,
2101,07/15/19 12:04:21 PM,7.4,5.91,11.8,,,,,
2102,07/15/19 12:04:22 PM,7.4,5.90,11.8,,,,,
2103,07/15/19 12:04:23 PM,7.4,5.91,11.8,,,,,
2104,07/15/19 12:04:24 PM,7.4,5.91,11.8,,,,,
2105,07/15/19 12:04:25 PM,7.4,5.92,11.8,,,,,
2106,07/15/19 12:04:26 PM,7.4,5.90,11.8,,,,,
2107,07/15/19 12:04:27 PM,7.4,5.91,11.8,,,,,
2108,07/15/19 12:04:28 PM,7.4,5.90,11.8,,,,,
2109,07/15/19 12:04:29 PM,7.4,5.91,11.8,,,,,
2110,07/15/19 12:04:30 PM,7.4,5.91,11.8,,,,,
2111,07/15/19 12:04:31 PM,7.4,5.91,11.8,,,,,
2112,07/15/19 12:04:32 PM,7.4,5.92,11.8,,,,,
2113,07/15/19 12:04:33 PM,6.7,5.91,10.7,,,,,
2114,07/15/19 12:04:34 PM,7.4,5.92,11.8,,,,,
2115,07/15/19 12:04:35 PM,7.4,5.92,11.8,,,,,
2116,07/15/19 12:04:36 PM,7.4,5.91,11.8,,,,,
2117,07/15/19 12:04:37 PM,7.4,5.92,11.8,,,,,
2118,07/15/19 12:04:38 PM,7.4,5.92,11.8,,,,,
2119,07/15/19 12:04:39 PM,7.4,5.91,11.8,,,,,
2120,07/15/19 12:04:40 PM,7.4,5.92,11.8,,,,,
2121,07/15/19 12:04:41 PM,7.4,5.91,11.8,,,,,
2122,07/15/19 12:04:42 PM,7.4,5.92,11.8,,,,,
2123,07/15/19 12:04:43 PM,7.4,5.91,11.8,,,,,
2124,07/15/19 12:04:44 PM,6.7,5.92,10.7,,,,,
2125,07/15/19 12:04:45 PM,7.4,5.92,11.8,,,,,
2126,07/15/19 12:04:46 PM,7.4,5.94,11.8,,,,,
2127,07/15/19 12:04:47 PM,7.4,5.94,11.8,,,,,
2128,07/15/19 12:04:48 PM,7.4,5.94,11.8,,,,,
2129,07/15/19 12:04:49 PM,7.4,5.92,11.8,,,,,
2130,07/15/19 12:04:50 PM,7.4,5.94,11.8,,,,,
2131,07/15/19 12:04:51 PM,7.4,5.94,11.8,,,,,
2132,07/15/19 12:04:52 PM,7.8,5.94,12.5,,,,,
2133,07/15/19 12:04:53 PM,7.4,5.94,11.8,,,,,
2134,07/15/19 12:04:54 PM,6.7,5.94,10.7,,,,,
2135,07/15/19 12:04:55 PM,7.4,5.95,11.8,,,,,
2136,07/15/19 12:04:56 PM,7.4,5.95,11.8,,,,,
2137,07/15/19 12:04:57 PM,7.4,5.95,11.8,,,,,
2138,07/15/19 12:04:58 PM,7.4,5.94,11.8,,,,,
2139,07/15/19 12:04:59 PM,7.4,5.95,11.8,,,,,
2140,07/15/19 12:05:00 PM,7.4,5.95,11.8,,,,,
2141,07/15/19 12:05:01 PM,6.7,5.95,10.7,,,,,
2142,07/15/19 12:05:02 PM,7.4,5.95,11.8,,,,,
2143,07/15/19 12:05:03 PM,7.8,5.95,12.5,,,,,
2144,07/15/19 12:05:04 PM,7.4,5.95,11.8,,,,,
2145,07/15/19 12:05:05 PM,6.7,5.95,10.7,,,,,
2146,07/15/19 12:05:06 PM,7.4,5.95,11.8,,,,,
2147,07/15/19 12:05:07 PM,6.7,5.95,10.7,,,,,
2148,07/15/19 12:05:08 PM,7.4,5.95,11.8,,,,,
2149,07/15/19 12:05:09 PM,7.4,5.95,11.8,,,,,
2150,07/15/19 12:05:10 PM,7.4,5.95,11.8,,,,,
2151,07/15/19 12:05:11 PM,6.7,5.95,10.7,,,,,
2152,07/15/19 12:05:12 PM,7.4,5.96,11.8,,,,,
2153,07/15/19 12:05:13 PM,7.4,5.96,11.8,,,,,
2154,07/15/19 12:05:14 PM,7.4,5.96,11.8,,,,,
2155,07/15/19 12:05:15 PM,7.4,5.96,11.8,,,,,
2156,07/15/19 12:05:16 PM,6.7,5.97,10.7,,,,,
2157,07/15/19 12:05:17 PM,7.4,5.96,11.8,,,,,
2158,07/15/19 12:05:18 PM,6.7,5.96,10.7,,,,,
2159,07/15/19 12:05:19 PM,7.4,5.96,11.8,,,,,
2160,07/15/19 12:05:20 PM,7.4,5.97,11.8,,,,,
2161,07/15/19 12:05:21 PM,7.4,5.96,11.8,,,,,
2162,07/15/19 12:05:22 PM,7.4,5.97,11.8,,,,,
2163,07/15/19 12:05:23 PM,7.4,5.96,11.8,,,,,
2164,07/15/19 12:05:24 PM,7.4,5.97,11.8,,,,,
2165,07/15/19 12:05:25 PM,7.4,5.96,11.8,,,,,
2166,07/15/19 12:05:26 PM,7.4,5.97,11.8,,,,,
2167,07/15/19 12:05:27 PM,6.7,5.96,10.7,,,,,
2168,07/15/19 12:05:28 PM,7.4,5.96,11.8,,,,,
2169,07/15/19 12:05:29 PM,7.4,5.97,11.8,,,,,
2170,07/15/19 12:05:30 PM,6.7,5.97,10.7,,,,,
2171,07/15/19 12:05:31 PM,7.4,5.97,11.8,,,,,
2172,07/15/19 12:05:32 PM,7.4,5.97,11.8,,,,,
2173,07/15/19 12:05:33 PM,7.4,5.97,11.8,,,,,
2174,07/15/19 12:05:34 PM,7.4,5.97,11.8,,,,,
2175,07/15/19 12:05:35 PM,7.8,5.97,12.5,,,,,
2176,07/15/19 12:05:36 PM,7.4,5.97,11.8,,,,,
2177,07/15/19 12:05:37 PM,7.4,5.97,11.8,,,,,
2178,07/15/19 12:05:38 PM,7.4,5.99,11.8,,,,,
2179,07/15/19 12:05:39 PM,7.4,5.99,11.8,,,,,
2180,07/15/19 12:05:40 PM,7.4,5.99,11.8,,,,,
2181,07/15/19 12:05:41 PM,7.4,5.99,11.8,,,,,
2182,07/15/19 12:05:42 PM,7.4,5.99,11.8,,,,,
2183,07/15/19 12:05:43 PM,7.4,5.97,11.8,,,,,
2184,07/15/19 12:05:44 PM,7.4,5.97,11.8,,,,,
2185,07/15/19 12:05:45 PM,7.4,5.99,11.8,,,,,
2186,07/15/19 12:05:46 PM,7.4,5.99,11.8,,,,,
2187,07/15/19 12:05:47 PM,7.4,5.99,11.8,,,,,
2188,07/15/19 12:05:48 PM,7.4,5.97,11.8,,,,,
2189,07/15/19 12:05:49 PM,7.4,5.97,11.8,,,,,
2190,07/15/19 12:05:50 PM,7.4,5.99,11.8,,,,,
2191,07/15/19 12:05:51 PM,7.4,5.99,11.8,,,,,
2192,07/15/19 12:05:52 PM,7.4,5.99,11.8,,,,,
2193,07/15/19 12:05:53 PM,7.4,5.99,11.8,,,,,
2194,07/15/19 12:05:54 PM,7.4,5.99,11.8,,,,,
2195,07/15/19 12:05:55 PM,7.8,5.99,12.5,,,,,
2196,07/15/19 12:05:56 PM,7.4,5.99,11.8,,,,,
2197,07/15/19 12:05:57 PM,6.7,5.99,10.7,,,,,
2198,07/15/19 12:05:58 PM,6.7,5.99,10.7,,,,,
2199,07/15/19 12:05:59 PM,7.4,5.99,11.8,,,,,
2200,07/15/19 12:06:00 PM,6.7,5.99,10.7,,,,,
2201,07/15/19 12:06:01 PM,7.4,5.99,11.8,,,,,
2202,07/15/19 12:06:02 PM,6.7,6.00,10.7,,,,,
2203,07/15/19 12:06:03 PM,7.4,5.99,11.8,,,,,
2204,07/15/19 12:06:04 PM,7.4,5.99,11.8,,,,,
2205,07/15/19 12:06:05 PM,7.8,5.99,12.5,,,,,
2206,07/15/19 12:06:06 PM,7.4,5.99,11.8,,,,,
2207,07/15/19 12:06:07 PM,7.8,5.99,12.5,,,,,
2208,07/15/19 12:06:08 PM,7.4,5.97,11.8,,,,,
2209,07/15/19 12:06:09 PM,7.4,5.99,11.8,,,,,
2210,07/15/19 12:06:10 PM,7.4,5.99,11.8,,,,,
2211,07/15/19 12:06:11 PM,7.4,5.99,11.8,,,,,
2212,07/15/19 12:06:12 PM,7.4,6.00,11.8,,,,,
2213,07/15/19 12:06:13 PM,7.4,6.00,11.8,,,,,
2214,07/15/19 12:06:14 PM,7.4,5.99,11.8,,,,,
2215,07/15/19 12:06:15 PM,7.4,6.00,11.8,,,,,
2216,07/15/19 12:06:16 PM,7.4,5.99,11.8,,,,,
2217,07/15/19 12:06:17 PM,7.4,5.99,11.8,,,,,
2218,07/15/19 12:06:18 PM,7.8,5.97,12.5,,,,,
2219,07/15/19 12:06:19 PM,7.4,5.99,11.8,,,,,
2220,07/15/19 12:06:20 PM,7.4,5.99,11.8,,,,,
2221,07/15/19 12:06:21 PM,6.7,6.00,10.7,,,,,
2222,07/15/19 12:06:22 PM,7.4,6.00,11.8,,,,,
2223,07/15/19 12:06:23 PM,7.8,5.99,12.5,,,,,
2224,07/15/19 12:06:24 PM,6.7,6.00,10.7,,,,,
2225,07/15/19 12:06:25 PM,7.4,5.99,11.8,,,,,
2226,07/15/19 12:06:26 PM,7.4,5.99,11.8,,,,,
2227,07/15/19 12:06:27 PM,7.4,6.00,11.8,,,,,
2228,07/15/19 12:06:28 PM,7.4,5.99,11.8,,,,,
2229,07/15/19 12:06:29 PM,7.0,6.00,11.2,,,,,
2230,07/15/19 12:06:30 PM,7.4,5.99,11.8,,,,,
2231,07/15/19 12:06:31 PM,7.4,5.99,11.8,,,,,
2232,07/15/19 12:06:32 PM,7.4,5.99,11.8,,,,,
2233,07/15/19 12:06:33 PM,6.7,5.99,10.7,,,,,
2234,07/15/19 12:06:34 PM,6.7,5.99,10.7,,,,,
2235,07/15/19 12:06:35 PM,7.4,6.00,11.8,,,,,
2236,07/15/19 12:06:36 PM,7.4,6.00,11.8,,,,,
2237,07/15/19 12:06:37 PM,7.4,6.00,11.8,,,,,
2238,07/15/19 12:06:38 PM,7.4,6.00,11.8,,,,,
2239,07/15/19 12:06:39 PM,7.4,6.00,11.8,,,,,
2240,07/15/19 12:06:40 PM,7.4,6.00,11.8,,,,,
2241,07/15/19 12:06:41 PM,7.4,6.00,11.8,,,,,
2242,07/15/19 12:06:42 PM,7.8,6.00,12.5,,,,,
2243,07/15/19 12:06:43 PM,7.4,6.01,11.8,,,,,
2244,07/15/19 12:06:44 PM,7.4,6.00,11.8,,,,,
