"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
1747,07/15/19 11:58:27 AM,6.7,5.84,,,,,
1748,07/15/19 11:58:28 AM,7.4,5.83,,,,,
1749,07/15/19 11:58:29 AM,7.4,5.83,,,,,
1750,07/15/19 11:58:30 AM,6.7,5.83,,,,,
1751,07/15/19 11:58:31 AM,7.4,5.83,,,,,
1752,07/15/19 11:58:32 AM,7.4,5.83,,,,,
1753,07/15/19 11:58:33 AM,7.4,5.83,,,,,
1754,07/15/19 11:58:34 AM,7.8,5.83,,,,,
1755,07/15/19 11:58:35 AM,7.4,5.83,,,,,
1756,07/15/19 11:58:36 AM,7.4,5.84,,,,,
1757,07/15/19 11:58:37 AM,7.4,5.83,,,,,
1758,07/15/19 11:58:38 AM,7.4,5.84,,,,,
1759,07/15/19 11:58:39 AM,7.4,5.83,,,,,
1760,07/15/19 11:58:40 AM,7.8,5.83,,,,,
1761,07/15/19 11:58:41 AM,7.4,5.82,,,,,
1762,07/15/19 11:58:42 AM,7.4,5.83,,,,,
1763,07/15/19 11:58:43 AM,7.4,5.83,,,,,
1764,07/15/19 11:58:44 AM,7.4,5.83,,,,,
1765,07/15/19 11:58:45 AM,7.4,5.83,,,,,
1766,07/15/19 11:58:46 AM,7.4,5.84,,,,,
1767,07/15/19 11:58:47 AM,7.4,5.84,,,,,
1768,07/15/19 11:58:48 AM,7.4,5.83,,,,,
1769,07/15/19 11:58:49 AM,7.4,5.84,,,,,
1770,07/15/19 11:58:50 AM,7.4,5.83,,,,,
1771,07/15/19 11:58:51 AM,7.4,5.84,,,,,
1772,07/15/19 11:58:52 AM,7.4,5.83,,,,,
1773,07/15/19 11:58:53 AM,7.4,5.83,,,,,
1774,07/15/19 11:58:54 AM,7.4,5.83,,,,,
1775,07/15/19 11:58:55 AM,7.4,5.84,,,,,
1776,07/15/19 11:58:56 AM,7.4,5.83,,,,,
1777,07/15/19 11:58:57 AM,7.4,5.83,,,,,
1778,07/15/19 11:58:58 AM,7.4,5.83,,,,,
1779,07/15/19 11:58:59 AM,7.4,5.84,,,,,
1780,07/15/19 11:59:00 AM,7.4,5.84,,,,,
1781,07/15/19 11:59:01 AM,7.4,5.83,,,,,
1782,07/15/19 11:59:02 AM,7.4,5.84,,,,,
1783,07/15/19 11:59:03 AM,7.4,5.83,,,,,
1784,07/15/19 11:59:04 AM,7.4,5.83,,,,,
1785,07/15/19 11:59:05 AM,7.4,5.83,,,,,
1786,07/15/19 11:59:06 AM,7.8,5.83,,,,,
1787,07/15/19 11:59:07 AM,6.7,5.84,,,,,
1788,07/15/19 11:59:08 AM,6.7,5.84,,,,,
1789,07/15/19 11:59:09 AM,7.4,5.83,,,,,
1790,07/15/19 11:59:10 AM,7.4,5.83,,,,,
1791,07/15/19 11:59:11 AM,7.4,5.84,,,,,
1792,07/15/19 11:59:12 AM,7.4,5.84,,,,,
1793,07/15/19 11:59:13 AM,6.7,5.84,,,,,
1794,07/15/19 11:59:14 AM,7.4,5.84,,,,,
1795,07/15/19 11:59:15 AM,7.4,5.84,,,,,
1796,07/15/19 11:59:16 AM,6.7,5.84,,,,,
1797,07/15/19 11:59:17 AM,7.4,5.84,,,,,
1798,07/15/19 11:59:18 AM,7.4,5.84,,,,,
1799,07/15/19 11:59:19 AM,7.4,5.84,,,,,
1800,07/15/19 11:59:20 AM,6.7,5.84,,,,,
1801,07/15/19 11:59:21 AM,7.4,5.83,,,,,
1802,07/15/19 11:59:22 AM,7.4,5.84,,,,,
1803,07/15/19 11:59:23 AM,7.4,5.84,,,,,
1804,07/15/19 11:59:24 AM,7.4,5.86,,,,,
1805,07/15/19 11:59:25 AM,7.4,5.84,,,,,
1806,07/15/19 11:59:26 AM,7.4,5.84,,,,,
1807,07/15/19 11:59:27 AM,7.4,5.84,,,,,
1808,07/15/19 11:59:28 AM,7.4,5.84,,,,,
1809,07/15/19 11:59:29 AM,7.4,5.84,,,,,
1810,07/15/19 11:59:30 AM,7.4,5.84,,,,,
1811,07/15/19 11:59:31 AM,7.4,5.84,,,,,
1812,07/15/19 11:59:32 AM,7.4,5.83,,,,,
1813,07/15/19 11:59:33 AM,7.4,5.86,,,,,
1814,07/15/19 11:59:34 AM,7.4,5.84,,,,,
1815,07/15/19 11:59:35 AM,7.4,5.84,,,,,
1816,07/15/19 11:59:36 AM,7.4,5.86,,,,,
1817,07/15/19 11:59:37 AM,7.4,5.86,,,,,
1818,07/15/19 11:59:38 AM,7.4,5.86,,,,,
1819,07/15/19 11:59:39 AM,7.4,5.84,,,,,
1820,07/15/19 11:59:40 AM,7.4,5.84,,,,,
1821,07/15/19 11:59:41 AM,7.4,5.84,,,,,
1822,07/15/19 11:59:42 AM,7.4,5.84,,,,,
1823,07/15/19 11:59:43 AM,7.4,5.84,,,,,
1824,07/15/19 11:59:44 AM,6.7,5.84,,,,,
1825,07/15/19 11:59:45 AM,7.4,5.84,,,,,
1826,07/15/19 11:59:46 AM,6.7,5.86,,,,,
1827,07/15/19 11:59:47 AM,6.7,5.86,,,,,
1828,07/15/19 11:59:48 AM,7.4,5.84,,,,,
1829,07/15/19 11:59:49 AM,6.7,5.86,,,,,
1830,07/15/19 11:59:50 AM,7.4,5.86,,,,,
1831,07/15/19 11:59:51 AM,7.4,5.86,,,,,
1832,07/15/19 11:59:52 AM,7.4,5.84,,,,,
1833,07/15/19 11:59:53 AM,7.4,5.84,,,,,
1834,07/15/19 11:59:54 AM,7.8,5.84,,,,,
1835,07/15/19 11:59:55 AM,7.4,5.84,,,,,
1836,07/15/19 11:59:56 AM,7.4,5.86,,,,,
1837,07/15/19 11:59:57 AM,7.8,5.86,,,,,
1838,07/15/19 11:59:58 AM,7.4,5.84,,,,,
1839,07/15/19 11:59:59 AM,7.4,5.86,,,,,
1840,07/15/19 12:00:00 PM,7.4,5.84,,,,,
1841,07/15/19 12:00:01 PM,7.4,5.84,,,,,
1842,07/15/19 12:00:02 PM,7.4,5.86,,,,,
1843,07/15/19 12:00:03 PM,6.7,5.84,,,,,
1844,07/15/19 12:00:04 PM,7.8,5.84,,,,,
1845,07/15/19 12:00:05 PM,7.4,5.86,,,,,
1846,07/15/19 12:00:06 PM,7.4,5.86,,,,,
1847,07/15/19 12:00:07 PM,7.4,5.84,,,,,
1848,07/15/19 12:00:08 PM,6.7,5.86,,,,,
1849,07/15/19 12:00:09 PM,7.4,5.86,,,,,
1850,07/15/19 12:00:10 PM,7.4,5.84,,,,,
1851,07/15/19 12:00:11 PM,7.8,5.86,,,,,
1852,07/15/19 12:00:12 PM,7.8,5.86,,,,,
1853,07/15/19 12:00:13 PM,7.4,5.86,,,,,
1854,07/15/19 12:00:14 PM,7.4,5.86,,,,,
1855,07/15/19 12:00:15 PM,6.7,5.86,,,,,
1856,07/15/19 12:00:16 PM,7.0,5.86,,,,,
1857,07/15/19 12:00:17 PM,6.7,5.84,,,,,
1858,07/15/19 12:00:18 PM,7.0,5.86,,,,,
1859,07/15/19 12:00:19 PM,7.4,5.84,,,,,
1860,07/15/19 12:00:20 PM,7.4,5.86,,,,,
1861,07/15/19 12:00:21 PM,7.4,5.86,,,,,
1862,07/15/19 12:00:22 PM,7.4,5.86,,,,,
1863,07/15/19 12:00:23 PM,7.4,5.86,,,,,
1864,07/15/19 12:00:24 PM,7.4,5.86,,,,,
1865,07/15/19 12:00:25 PM,6.7,5.86,,,,,
1866,07/15/19 12:00:26 PM,7.4,5.86,,,,,
1867,07/15/19 12:00:27 PM,6.7,5.86,,,,,
1868,07/15/19 12:00:28 PM,7.4,5.86,,,,,
1869,07/15/19 12:00:29 PM,7.4,5.86,,,,,
1870,07/15/19 12:00:30 PM,7.4,5.84,,,,,
1871,07/15/19 12:00:31 PM,7.4,5.84,,,,,
1872,07/15/19 12:00:32 PM,7.4,5.87,,,,,
1873,07/15/19 12:00:33 PM,7.4,5.86,,,,,
1874,07/15/19 12:00:34 PM,7.4,5.86,,,,,
1875,07/15/19 12:00:35 PM,6.7,5.84,,,,,
1876,07/15/19 12:00:36 PM,7.8,5.84,,,,,
1877,07/15/19 12:00:37 PM,7.4,5.86,,,,,
1878,07/15/19 12:00:38 PM,6.7,5.86,,,,,
1879,07/15/19 12:00:39 PM,7.8,5.86,,,,,
1880,07/15/19 12:00:40 PM,7.4,5.86,,,,,
1881,07/15/19 12:00:41 PM,7.4,5.86,,,,,
1882,07/15/19 12:00:42 PM,7.4,5.86,,,,,
1883,07/15/19 12:00:43 PM,7.4,5.86,,,,,
1884,07/15/19 12:00:44 PM,7.4,5.86,,,,,
1885,07/15/19 12:00:45 PM,7.4,5.86,,,,,
1886,07/15/19 12:00:46 PM,7.4,5.86,,,,,
1887,07/15/19 12:00:47 PM,7.4,5.84,,,,,
1888,07/15/19 12:00:48 PM,7.4,5.86,,,,,
1889,07/15/19 12:00:49 PM,7.4,5.86,,,,,
1890,07/15/19 12:00:50 PM,6.7,5.86,,,,,
1891,07/15/19 12:00:51 PM,7.4,5.87,,,,,
1892,07/15/19 12:00:52 PM,7.4,5.86,,,,,
1893,07/15/19 12:00:53 PM,7.4,5.86,,,,,
1894,07/15/19 12:00:54 PM,7.4,5.87,,,,,
1895,07/15/19 12:00:55 PM,7.4,5.86,,,,,
1896,07/15/19 12:00:56 PM,7.4,5.86,,,,,
1897,07/15/19 12:00:57 PM,7.4,5.86,,,,,
1898,07/15/19 12:00:58 PM,7.8,5.86,,,,,
1899,07/15/19 12:00:59 PM,6.7,5.86,,,,,
1900,07/15/19 12:01:00 PM,6.7,5.87,,,,,
1901,07/15/19 12:01:01 PM,7.4,5.86,,,,,
1902,07/15/19 12:01:02 PM,6.7,5.86,,,,,
1903,07/15/19 12:01:03 PM,7.4,5.86,,,,,
1904,07/15/19 12:01:04 PM,7.4,5.86,,,,,
1905,07/15/19 12:01:05 PM,6.7,5.86,,,,,
1906,07/15/19 12:01:06 PM,6.7,5.86,,,,,
1907,07/15/19 12:01:07 PM,7.4,5.87,,,,,
1908,07/15/19 12:01:08 PM,7.4,5.86,,,,,
1909,07/15/19 12:01:09 PM,7.4,5.86,,,,,
1910,07/15/19 12:01:10 PM,7.4,5.86,,,,,
1911,07/15/19 12:01:11 PM,7.4,5.86,,,,,
1912,07/15/19 12:01:12 PM,7.4,5.87,,,,,
1913,07/15/19 12:01:13 PM,7.4,5.86,,,,,
1914,07/15/19 12:01:14 PM,6.7,5.86,,,,,
1915,07/15/19 12:01:15 PM,7.4,5.87,,,,,
1916,07/15/19 12:01:16 PM,7.4,5.86,,,,,
1917,07/15/19 12:01:17 PM,7.4,5.86,,,,,
1918,07/15/19 12:01:18 PM,7.4,5.86,,,,,
1919,07/15/19 12:01:19 PM,7.4,5.87,,,,,
1920,07/15/19 12:01:20 PM,7.4,5.87,,,,,
1921,07/15/19 12:01:21 PM,7.4,5.87,,,,,
1922,07/15/19 12:01:22 PM,6.7,5.86,,,,,
1923,07/15/19 12:01:23 PM,7.4,5.86,,,,,
1924,07/15/19 12:01:24 PM,7.4,5.86,,,,,
1925,07/15/19 12:01:25 PM,7.4,5.86,,,,,
1926,07/15/19 12:01:26 PM,7.4,5.86,,,,,
1927,07/15/19 12:01:27 PM,7.4,5.86,,,,,
1928,07/15/19 12:01:28 PM,6.7,5.86,,,,,
1929,07/15/19 12:01:29 PM,7.4,5.86,,,,,
1930,07/15/19 12:01:30 PM,7.0,5.86,,,,,
1931,07/15/19 12:01:31 PM,7.4,5.86,,,,,
1932,07/15/19 12:01:32 PM,7.4,5.86,,,,,
1933,07/15/19 12:01:33 PM,7.4,5.86,,,,,
1934,07/15/19 12:01:34 PM,6.7,5.86,,,,,
1935,07/15/19 12:01:35 PM,6.7,5.87,,,,,
1936,07/15/19 12:01:36 PM,7.4,5.87,,,,,
1937,07/15/19 12:01:37 PM,7.8,5.86,,,,,
1938,07/15/19 12:01:38 PM,7.4,5.86,,,,,
1939,07/15/19 12:01:39 PM,7.4,5.86,,,,,
1940,07/15/19 12:01:40 PM,7.4,5.86,,,,,
1941,07/15/19 12:01:41 PM,7.4,5.86,,,,,
1942,07/15/19 12:01:42 PM,6.7,5.86,,,,,
1943,07/15/19 12:01:43 PM,7.4,5.86,,,,,
1944,07/15/19 12:01:44 PM,7.4,5.86,,,,,
1945,07/15/19 12:01:45 PM,7.4,5.86,,,,,
1946,07/15/19 12:01:46 PM,7.4,5.86,,,,,
1947,07/15/19 12:01:47 PM,7.4,5.86,,,,,
1948,07/15/19 12:01:48 PM,7.4,5.87,,,,,
1949,07/15/19 12:01:49 PM,7.4,5.87,,,,,
1950,07/15/19 12:01:50 PM,6.7,5.86,,,,,
1951,07/15/19 12:01:51 PM,7.4,5.86,,,,,
1952,07/15/19 12:01:52 PM,7.4,5.86,,,,,
1953,07/15/19 12:01:53 PM,7.4,5.86,,,,,
1954,07/15/19 12:01:54 PM,6.7,5.87,,,,,
1955,07/15/19 12:01:55 PM,7.4,5.86,,,,,
1956,07/15/19 12:01:56 PM,7.4,5.86,,,,,
1957,07/15/19 12:01:57 PM,7.4,5.86,,,,,
1958,07/15/19 12:01:58 PM,7.4,5.87,,,,,
1959,07/15/19 12:01:59 PM,7.4,5.87,,,,,
1960,07/15/19 12:02:00 PM,7.4,5.86,,,,,
1961,07/15/19 12:02:01 PM,7.0,5.86,,,,,
1962,07/15/19 12:02:02 PM,7.4,5.86,,,,,
1963,07/15/19 12:02:03 PM,7.4,5.87,,,,,
1964,07/15/19 12:02:04 PM,6.7,5.86,,,,,
1965,07/15/19 12:02:05 PM,7.4,5.86,,,,,
1966,07/15/19 12:02:06 PM,7.4,5.86,,,,,
1967,07/15/19 12:02:07 PM,6.7,5.86,,,,,
1968,07/15/19 12:02:08 PM,7.8,5.87,,,,,
1969,07/15/19 12:02:09 PM,7.4,5.87,,,,,
1970,07/15/19 12:02:10 PM,7.4,5.87,,,,,
1971,07/15/19 12:02:11 PM,7.4,5.86,,,,,
1972,07/15/19 12:02:12 PM,7.8,5.86,,,,,
1973,07/15/19 12:02:13 PM,7.4,5.87,,,,,
1974,07/15/19 12:02:14 PM,7.0,5.86,,,,,
1975,07/15/19 12:02:15 PM,7.4,5.86,,,,,
1976,07/15/19 12:02:16 PM,6.7,5.87,,,,,
1977,07/15/19 12:02:17 PM,7.4,5.87,,,,,
1978,07/15/19 12:02:18 PM,7.4,5.87,,,,,
1979,07/15/19 12:02:19 PM,7.4,5.87,,,,,
1980,07/15/19 12:02:20 PM,7.4,5.87,,,,,
1981,07/15/19 12:02:21 PM,6.7,5.87,,,,,
1982,07/15/19 12:02:22 PM,7.4,5.87,,,,,
1983,07/15/19 12:02:23 PM,7.4,5.86,,,,,
1984,07/15/19 12:02:24 PM,7.4,5.87,,,,,
1985,07/15/19 12:02:25 PM,7.8,5.86,,,,,
1986,07/15/19 12:02:26 PM,7.4,5.86,,,,,
1987,07/15/19 12:02:27 PM,7.4,5.87,,,,,
1988,07/15/19 12:02:28 PM,7.4,5.86,,,,,
1989,07/15/19 12:02:29 PM,7.4,5.86,,,,,
1990,07/15/19 12:02:30 PM,7.4,5.86,,,,,
1991,07/15/19 12:02:31 PM,7.4,5.84,,,,,
1992,07/15/19 12:02:32 PM,7.4,5.87,,,,,
1993,07/15/19 12:02:33 PM,7.4,5.86,,,,,
1994,07/15/19 12:02:34 PM,7.4,5.87,,,,,
1995,07/15/19 12:02:35 PM,7.4,5.86,,,,,
1996,07/15/19 12:02:36 PM,7.4,5.87,,,,,
1997,07/15/19 12:02:37 PM,7.4,5.86,,,,,
1998,07/15/19 12:02:38 PM,7.8,5.87,,,,,
1999,07/15/19 12:02:39 PM,7.4,5.86,,,,,
2000,07/15/19 12:02:40 PM,7.4,5.86,,,,,
2001,07/15/19 12:02:41 PM,7.8,5.87,,,,,
2002,07/15/19 12:02:42 PM,7.4,5.87,,,,,
2003,07/15/19 12:02:43 PM,7.4,5.87,,,,,
2004,07/15/19 12:02:44 PM,7.4,5.86,,,,,
2005,07/15/19 12:02:45 PM,7.4,5.87,,,,,
2006,07/15/19 12:02:46 PM,7.4,5.87,,,,,
2007,07/15/19 12:02:47 PM,7.4,5.87,,,,,
2008,07/15/19 12:02:48 PM,7.4,5.87,,,,,
2009,07/15/19 12:02:49 PM,7.4,5.87,,,,,
2010,07/15/19 12:02:50 PM,6.7,5.87,,,,,
2011,07/15/19 12:02:51 PM,7.4,5.87,,,,,
2012,07/15/19 12:02:52 PM,7.4,5.87,,,,,
2013,07/15/19 12:02:53 PM,7.4,5.86,,,,,
2014,07/15/19 12:02:54 PM,7.4,5.87,,,,,
2015,07/15/19 12:02:55 PM,6.7,5.87,,,,,
2016,07/15/19 12:02:56 PM,7.4,5.86,,,,,
2017,07/15/19 12:02:57 PM,6.7,5.87,,,,,
2018,07/15/19 12:02:58 PM,7.4,5.87,,,,,
2019,07/15/19 12:02:59 PM,7.4,5.87,,,,,
2020,07/15/19 12:03:00 PM,7.8,5.87,,,,,
2021,07/15/19 12:03:01 PM,6.7,5.87,,,,,
2022,07/15/19 12:03:02 PM,7.4,5.87,,,,,
2023,07/15/19 12:03:03 PM,7.4,5.87,,,,,
2024,07/15/19 12:03:04 PM,7.8,5.87,,,,,
2025,07/15/19 12:03:05 PM,7.4,5.87,,,,,
2026,07/15/19 12:03:06 PM,7.4,5.87,,,,,
2027,07/15/19 12:03:07 PM,7.4,5.87,,,,,
2028,07/15/19 12:03:08 PM,7.8,5.87,,,,,
2029,07/15/19 12:03:09 PM,7.4,5.86,,,,,
2030,07/15/19 12:03:10 PM,7.4,5.87,,,,,
2031,07/15/19 12:03:11 PM,7.4,5.87,,,,,
2032,07/15/19 12:03:12 PM,7.4,5.88,,,,,
2033,07/15/19 12:03:13 PM,7.4,5.87,,,,,
2034,07/15/19 12:03:14 PM,7.4,5.87,,,,,
2035,07/15/19 12:03:15 PM,7.8,5.87,,,,,
2036,07/15/19 12:03:16 PM,7.4,5.87,,,,,
2037,07/15/19 12:03:17 PM,7.4,5.87,,,,,
2038,07/15/19 12:03:18 PM,7.4,5.87,,,,,
2039,07/15/19 12:03:19 PM,7.4,5.87,,,,,
2040,07/15/19 12:03:20 PM,7.4,5.87,,,,,
2041,07/15/19 12:03:21 PM,7.4,5.87,,,,,
2042,07/15/19 12:03:22 PM,7.4,5.87,,,,,
2043,07/15/19 12:03:23 PM,7.4,5.87,,,,,
2044,07/15/19 12:03:24 PM,7.4,5.88,,,,,
2045,07/15/19 12:03:25 PM,7.4,5.87,,,,,
2046,07/15/19 12:03:26 PM,7.4,5.87,,,,,
2047,07/15/19 12:03:27 PM,7.4,5.87,,,,,
2048,07/15/19 12:03:28 PM,7.4,5.87,,,,,
2049,07/15/19 12:03:29 PM,7.4,5.88,,,,,
2050,07/15/19 12:03:30 PM,7.4,5.87,,,,,
2051,07/15/19 12:03:31 PM,7.4,5.88,,,,,
2052,07/15/19 12:03:32 PM,7.0,5.87,,,,,
2053,07/15/19 12:03:33 PM,7.4,5.88,,,,,
2054,07/15/19 12:03:34 PM,7.4,5.88,,,,,
2055,07/15/19 12:03:35 PM,7.4,5.87,,,,,
2056,07/15/19 12:03:36 PM,7.4,5.88,,,,,
2057,07/15/19 12:03:37 PM,7.4,5.88,,,,,
2058,07/15/19 12:03:38 PM,7.4,5.88,,,,,
2059,07/15/19 12:03:39 PM,7.4,5.88,,,,,
2060,07/15/19 12:03:40 PM,7.4,5.88,,,,,
2061,07/15/19 12:03:41 PM,6.7,5.88,,,,,
2062,07/15/19 12:03:42 PM,7.4,5.87,,,,,
2063,07/15/19 12:03:43 PM,7.4,5.88,,,,,
2064,07/15/19 12:03:44 PM,7.4,5.88,,,,,
2065,07/15/19 12:03:45 PM,7.4,5.88,,,,,
2066,07/15/19 12:03:46 PM,7.4,5.88,,,,,
2067,07/15/19 12:03:47 PM,7.4,5.88,,,,,
2068,07/15/19 12:03:48 PM,6.7,5.90,,,,,
2069,07/15/19 12:03:49 PM,7.4,5.90,,,,,
2070,07/15/19 12:03:50 PM,7.4,5.88,,,,,
2071,07/15/19 12:03:51 PM,7.8,5.88,,,,,
2072,07/15/19 12:03:52 PM,7.4,5.88,,,,,
2073,07/15/19 12:03:53 PM,7.4,5.90,,,,,
2074,07/15/19 12:03:54 PM,7.4,5.88,,,,,
2075,07/15/19 12:03:55 PM,7.4,5.90,,,,,
2076,07/15/19 12:03:56 PM,7.0,5.90,,,,,
2077,07/15/19 12:03:57 PM,7.4,5.90,,,,,
2078,07/15/19 12:03:58 PM,7.4,5.90,,,,,
2079,07/15/19 12:03:59 PM,7.4,5.90,,,,,
2080,07/15/19 12:04:00 PM,7.4,5.90,,,,,
2081,07/15/19 12:04:01 PM,7.8,5.90,,,,,
2082,07/15/19 12:04:02 PM,7.4,5.90,,,,,
2083,07/15/19 12:04:03 PM,6.7,5.90,,,,,
2084,07/15/19 12:04:04 PM,7.4,5.90,,,,,
2085,07/15/19 12:04:05 PM,7.4,5.91,,,,,
2086,07/15/19 12:04:06 PM,7.4,5.90,,,,,
2087,07/15/19 12:04:07 PM,7.4,5.90,,,,,
2088,07/15/19 12:04:08 PM,7.0,5.91,,,,,
2089,07/15/19 12:04:09 PM,7.4,5.91,,,,,
2090,07/15/19 12:04:10 PM,6.7,5.90,,,,,
2091,07/15/19 12:04:11 PM,7.4,5.91,,,,,
2092,07/15/19 12:04:12 PM,7.4,5.91,,,,,
2093,07/15/19 12:04:13 PM,7.4,5.90,,,,,
2094,07/15/19 12:04:14 PM,7.4,5.90,,,,,
2095,07/15/19 12:04:15 PM,7.4,5.91,,,,,
2096,07/15/19 12:04:16 PM,6.7,5.91,,,,,
2097,07/15/19 12:04:17 PM,7.4,5.91,,,,,
2098,07/15/19 12:04:18 PM,7.4,5.91,,,,,
2099,07/15/19 12:04:19 PM,6.7,5.91,,,,,
2100,07/15/19 12:04:20 PM,6.7,5.90,,,,,
2101,07/15/19 12:04:21 PM,7.4,5.91,,,,,
2102,07/15/19 12:04:22 PM,7.4,5.90,,,,,
2103,07/15/19 12:04:23 PM,7.4,5.91,,,,,
2104,07/15/19 12:04:24 PM,7.4,5.91,,,,,
2105,07/15/19 12:04:25 PM,7.4,5.92,,,,,
2106,07/15/19 12:04:26 PM,7.4,5.90,,,,,
2107,07/15/19 12:04:27 PM,7.4,5.91,,,,,
2108,07/15/19 12:04:28 PM,7.4,5.90,,,,,
2109,07/15/19 12:04:29 PM,7.4,5.91,,,,,
2110,07/15/19 12:04:30 PM,7.4,5.91,,,,,
2111,07/15/19 12:04:31 PM,7.4,5.91,,,,,
2112,07/15/19 12:04:32 PM,7.4,5.92,,,,,
2113,07/15/19 12:04:33 PM,6.7,5.91,,,,,
2114,07/15/19 12:04:34 PM,7.4,5.92,,,,,
2115,07/15/19 12:04:35 PM,7.4,5.92,,,,,
2116,07/15/19 12:04:36 PM,7.4,5.91,,,,,
2117,07/15/19 12:04:37 PM,7.4,5.92,,,,,
2118,07/15/19 12:04:38 PM,7.4,5.92,,,,,
2119,07/15/19 12:04:39 PM,7.4,5.91,,,,,
2120,07/15/19 12:04:40 PM,7.4,5.92,,,,,
2121,07/15/19 12:04:41 PM,7.4,5.91,,,,,
2122,07/15/19 12:04:42 PM,7.4,5.92,,,,,
2123,07/15/19 12:04:43 PM,7.4,5.91,,,,,
2124,07/15/19 12:04:44 PM,6.7,5.92,,,,,
2125,07/15/19 12:04:45 PM,7.4,5.92,,,,,
2126,07/15/19 12:04:46 PM,7.4,5.94,,,,,
2127,07/15/19 12:04:47 PM,7.4,5.94,,,,,
2128,07/15/19 12:04:48 PM,7.4,5.94,,,,,
2129,07/15/19 12:04:49 PM,7.4,5.92,,,,,
2130,07/15/19 12:04:50 PM,7.4,5.94,,,,,
2131,07/15/19 12:04:51 PM,7.4,5.94,,,,,
2132,07/15/19 12:04:52 PM,7.8,5.94,,,,,
2133,07/15/19 12:04:53 PM,7.4,5.94,,,,,
2134,07/15/19 12:04:54 PM,6.7,5.94,,,,,
2135,07/15/19 12:04:55 PM,7.4,5.95,,,,,
2136,07/15/19 12:04:56 PM,7.4,5.95,,,,,
2137,07/15/19 12:04:57 PM,7.4,5.95,,,,,
2138,07/15/19 12:04:58 PM,7.4,5.94,,,,,
2139,07/15/19 12:04:59 PM,7.4,5.95,,,,,
2140,07/15/19 12:05:00 PM,7.4,5.95,,,,,
2141,07/15/19 12:05:01 PM,6.7,5.95,,,,,
2142,07/15/19 12:05:02 PM,7.4,5.95,,,,,
2143,07/15/19 12:05:03 PM,7.8,5.95,,,,,
2144,07/15/19 12:05:04 PM,7.4,5.95,,,,,
2145,07/15/19 12:05:05 PM,6.7,5.95,,,,,
2146,07/15/19 12:05:06 PM,7.4,5.95,,,,,
2147,07/15/19 12:05:07 PM,6.7,5.95,,,,,
2148,07/15/19 12:05:08 PM,7.4,5.95,,,,,
2149,07/15/19 12:05:09 PM,7.4,5.95,,,,,
2150,07/15/19 12:05:10 PM,7.4,5.95,,,,,
2151,07/15/19 12:05:11 PM,6.7,5.95,,,,,
2152,07/15/19 12:05:12 PM,7.4,5.96,,,,,
2153,07/15/19 12:05:13 PM,7.4,5.96,,,,,
2154,07/15/19 12:05:14 PM,7.4,5.96,,,,,
2155,07/15/19 12:05:15 PM,7.4,5.96,,,,,
2156,07/15/19 12:05:16 PM,6.7,5.97,,,,,
2157,07/15/19 12:05:17 PM,7.4,5.96,,,,,
2158,07/15/19 12:05:18 PM,6.7,5.96,,,,,
2159,07/15/19 12:05:19 PM,7.4,5.96,,,,,
2160,07/15/19 12:05:20 PM,7.4,5.97,,,,,
2161,07/15/19 12:05:21 PM,7.4,5.96,,,,,
2162,07/15/19 12:05:22 PM,7.4,5.97,,,,,
2163,07/15/19 12:05:23 PM,7.4,5.96,,,,,
2164,07/15/19 12:05:24 PM,7.4,5.97,,,,,
2165,07/15/19 12:05:25 PM,7.4,5.96,,,,,
2166,07/15/19 12:05:26 PM,7.4,5.97,,,,,
2167,07/15/19 12:05:27 PM,6.7,5.96,,,,,
2168,07/15/19 12:05:28 PM,7.4,5.96,,,,,
2169,07/15/19 12:05:29 PM,7.4,5.97,,,,,
2170,07/15/19 12:05:30 PM,6.7,5.97,,,,,
2171,07/15/19 12:05:31 PM,7.4,5.97,,,,,
2172,07/15/19 12:05:32 PM,7.4,5.97,,,,,
2173,07/15/19 12:05:33 PM,7.4,5.97,,,,,
2174,07/15/19 12:05:34 PM,7.4,5.97,,,,,
2175,07/15/19 12:05:35 PM,7.8,5.97,,,,,
2176,07/15/19 12:05:36 PM,7.4,5.97,,,,,
2177,07/15/19 12:05:37 PM,7.4,5.97,,,,,
2178,07/15/19 12:05:38 PM,7.4,5.99,,,,,
2179,07/15/19 12:05:39 PM,7.4,5.99,,,,,
2180,07/15/19 12:05:40 PM,7.4,5.99,,,,,
2181,07/15/19 12:05:41 PM,7.4,5.99,,,,,
2182,07/15/19 12:05:42 PM,7.4,5.99,,,,,
2183,07/15/19 12:05:43 PM,7.4,5.97,,,,,
2184,07/15/19 12:05:44 PM,7.4,5.97,,,,,
2185,07/15/19 12:05:45 PM,7.4,5.99,,,,,
2186,07/15/19 12:05:46 PM,7.4,5.99,,,,,
2187,07/15/19 12:05:47 PM,7.4,5.99,,,,,
2188,07/15/19 12:05:48 PM,7.4,5.97,,,,,
2189,07/15/19 12:05:49 PM,7.4,5.97,,,,,
2190,07/15/19 12:05:50 PM,7.4,5.99,,,,,
2191,07/15/19 12:05:51 PM,7.4,5.99,,,,,
